month,tasmin,year,country,iso3,season
Jul,9.2,1986,Russia,RUS,summer
Aug,6.6,1986,Russia,RUS,summer
Sep,0.5,1986,Russia,RUS,autumn
Oct,-8.0,1986,Russia,RUS,autumn
Nov,-18.7,1986,Russia,RUS,autumn
Dec,-29.9,1986,Russia,RUS,winter
Jan,-33.9,1987,Russia,RUS,winter
Feb,-29.4,1987,Russia,RUS,winter
Mar,-24.4,1987,Russia,RUS,spring
Apr,-14.2,1987,Russia,RUS,spring
May,-2.5,1987,Russia,RUS,spring
Jun,4.6,1987,Russia,RUS,summer
Jul,9.1,1987,Russia,RUS,summer
Aug,6.8,1987,Russia,RUS,summer
Sep,0.6,1987,Russia,RUS,autumn
Oct,-8.9,1987,Russia,RUS,autumn
Nov,-25.2,1987,Russia,RUS,autumn
Dec,-29.9,1987,Russia,RUS,winter
Jan,-29.7,1988,Russia,RUS,winter
Feb,-29.4,1988,Russia,RUS,winter
Mar,-22.4,1988,Russia,RUS,spring
Apr,-12.8,1988,Russia,RUS,spring
May,-2.1,1988,Russia,RUS,spring
Jun,6.1,1988,Russia,RUS,summer
Jul,10.0,1988,Russia,RUS,summer
Aug,7.1,1988,Russia,RUS,summer
Sep,1.9,1988,Russia,RUS,autumn
Oct,-7.7,1988,Russia,RUS,autumn
Nov,-20.8,1988,Russia,RUS,autumn
Dec,-25.1,1988,Russia,RUS,winter
Jan,-30.3,1989,Russia,RUS,winter
Feb,-24.2,1989,Russia,RUS,winter
Mar,-18.3,1989,Russia,RUS,spring
Apr,-13.1,1989,Russia,RUS,spring
May,-1.4,1989,Russia,RUS,spring
Jun,5.9,1989,Russia,RUS,summer
Jul,9.2,1989,Russia,RUS,summer
Aug,6.6,1989,Russia,RUS,summer
Sep,0.9,1989,Russia,RUS,autumn
Oct,-8.6,1989,Russia,RUS,autumn
Nov,-21.8,1989,Russia,RUS,autumn
Dec,-26.8,1989,Russia,RUS,winter
Jan,-32.1,1990,Russia,RUS,winter
Feb,-27.3,1990,Russia,RUS,winter
Mar,-16.8,1990,Russia,RUS,spring
Apr,-9.9,1990,Russia,RUS,spring
May,-0.8,1990,Russia,RUS,spring
Jun,6.4,1990,Russia,RUS,summer
Jul,9.8,1990,Russia,RUS,summer
Aug,7.2,1990,Russia,RUS,summer
Sep,0.6,1990,Russia,RUS,autumn
Oct,-8.1,1990,Russia,RUS,autumn
Nov,-22.2,1990,Russia,RUS,autumn
Dec,-27.1,1990,Russia,RUS,winter
Jan,-28.5,1991,Russia,RUS,winter
Feb,-29.6,1991,Russia,RUS,winter
Mar,-24.1,1991,Russia,RUS,spring
Apr,-10.8,1991,Russia,RUS,spring
May,-1.4,1991,Russia,RUS,spring
Jun,6.2,1991,Russia,RUS,summer
Jul,10.3,1991,Russia,RUS,summer
Aug,7.7,1991,Russia,RUS,summer
Sep,1.7,1991,Russia,RUS,autumn
Oct,-7.8,1991,Russia,RUS,autumn
Nov,-18.9,1991,Russia,RUS,autumn
Dec,-28.6,1991,Russia,RUS,winter
Jan,-28.5,1992,Russia,RUS,winter
Feb,-26.7,1992,Russia,RUS,winter
Mar,-21.6,1992,Russia,RUS,spring
Apr,-13.4,1992,Russia,RUS,spring
May,-1.4,1992,Russia,RUS,spring
Jun,4.5,1992,Russia,RUS,summer
Jul,8.5,1992,Russia,RUS,summer
Aug,6.4,1992,Russia,RUS,summer
Sep,0.3,1992,Russia,RUS,autumn
Oct,-10.4,1992,Russia,RUS,autumn
Nov,-23.9,1992,Russia,RUS,autumn
Dec,-26.4,1992,Russia,RUS,winter
Jan,-27.7,1993,Russia,RUS,winter
Feb,-25.9,1993,Russia,RUS,winter
Mar,-20.5,1993,Russia,RUS,spring
Apr,-12.8,1993,Russia,RUS,spring
May,-2.2,1993,Russia,RUS,spring
Jun,5.8,1993,Russia,RUS,summer
Jul,9.7,1993,Russia,RUS,summer
Aug,6.8,1993,Russia,RUS,summer
Sep,0.5,1993,Russia,RUS,autumn
Oct,-9.2,1993,Russia,RUS,autumn
Nov,-22.7,1993,Russia,RUS,autumn
Dec,-28.6,1993,Russia,RUS,winter
Jan,-30.9,1994,Russia,RUS,winter
Feb,-30.6,1994,Russia,RUS,winter
Mar,-21.8,1994,Russia,RUS,spring
Apr,-11.6,1994,Russia,RUS,spring
May,-2.5,1994,Russia,RUS,spring
Jun,6.2,1994,Russia,RUS,summer
Jul,9.2,1994,Russia,RUS,summer
Aug,6.5,1994,Russia,RUS,summer
Sep,1.7,1994,Russia,RUS,autumn
Oct,-6.9,1994,Russia,RUS,autumn
Nov,-21.9,1994,Russia,RUS,autumn
Dec,-28.7,1994,Russia,RUS,winter
Jan,-27.4,1995,Russia,RUS,winter
Feb,-22.8,1995,Russia,RUS,winter
Mar,-20.3,1995,Russia,RUS,spring
Apr,-10.2,1995,Russia,RUS,spring
May,-1.6,1995,Russia,RUS,spring
Jun,5.9,1995,Russia,RUS,summer
Jul,9.3,1995,Russia,RUS,summer
Aug,7.7,1995,Russia,RUS,summer
Sep,1.7,1995,Russia,RUS,autumn
Oct,-7.0,1995,Russia,RUS,autumn
Nov,-19.1,1995,Russia,RUS,autumn
Dec,-27.0,1995,Russia,RUS,winter
Jan,-30.1,1996,Russia,RUS,winter
Feb,-28.1,1996,Russia,RUS,winter
