month,tasmin,year,country,iso3,season
Dec,21.5,1982,Indonesia,IDN,winter
Jan,21.3,1983,Indonesia,IDN,winter
Feb,21.5,1983,Indonesia,IDN,winter
Mar,21.6,1983,Indonesia,IDN,spring
Apr,21.8,1983,Indonesia,IDN,spring
May,21.5,1983,Indonesia,IDN,spring
Jun,21.3,1983,Indonesia,IDN,summer
Jul,20.6,1983,Indonesia,IDN,summer
Aug,20.6,1983,Indonesia,IDN,summer
Sep,20.7,1983,Indonesia,IDN,autumn
Oct,21.1,1983,Indonesia,IDN,autumn
Nov,21.1,1983,Indonesia,IDN,autumn
Dec,21.1,1983,Indonesia,IDN,winter
Jan,20.7,1984,Indonesia,IDN,winter
Feb,20.7,1984,Indonesia,IDN,winter
Mar,20.9,1984,Indonesia,IDN,spring
Apr,21.1,1984,Indonesia,IDN,spring
May,21.1,1984,Indonesia,IDN,spring
Jun,20.7,1984,Indonesia,IDN,summer
Jul,20.3,1984,Indonesia,IDN,summer
Aug,20.5,1984,Indonesia,IDN,summer
Sep,20.3,1984,Indonesia,IDN,autumn
Oct,20.7,1984,Indonesia,IDN,autumn
Nov,20.9,1984,Indonesia,IDN,autumn
Dec,21.1,1984,Indonesia,IDN,winter
Jan,21.1,1985,Indonesia,IDN,winter
Feb,21.2,1985,Indonesia,IDN,winter
Mar,21.2,1985,Indonesia,IDN,spring
Apr,21.3,1985,Indonesia,IDN,spring
May,21.4,1985,Indonesia,IDN,spring
Jun,20.8,1985,Indonesia,IDN,summer
Jul,20.1,1985,Indonesia,IDN,summer
Aug,20.5,1985,Indonesia,IDN,summer
Sep,20.5,1985,Indonesia,IDN,autumn
Oct,20.8,1985,Indonesia,IDN,autumn
Nov,21.2,1985,Indonesia,IDN,autumn
Dec,21.2,1985,Indonesia,IDN,winter
Jan,21.1,1986,Indonesia,IDN,winter
Feb,21.0,1986,Indonesia,IDN,winter
Mar,21.2,1986,Indonesia,IDN,spring
Apr,21.4,1986,Indonesia,IDN,spring
May,21.4,1986,Indonesia,IDN,spring
Jun,21.3,1986,Indonesia,IDN,summer
Jul,20.7,1986,Indonesia,IDN,summer
Aug,20.6,1986,Indonesia,IDN,summer
Sep,20.8,1986,Indonesia,IDN,autumn
Oct,21.0,1986,Indonesia,IDN,autumn
Nov,21.0,1986,Indonesia,IDN,autumn
Dec,21.4,1986,Indonesia,IDN,winter
Jan,21.2,1987,Indonesia,IDN,winter
Feb,21.0,1987,Indonesia,IDN,winter
Mar,21.5,1987,Indonesia,IDN,spring
Apr,21.7,1987,Indonesia,IDN,spring
May,21.6,1987,Indonesia,IDN,spring
Jun,21.5,1987,Indonesia,IDN,summer
Jul,20.9,1987,Indonesia,IDN,summer
Aug,20.7,1987,Indonesia,IDN,summer
Sep,21.0,1987,Indonesia,IDN,autumn
Oct,21.3,1987,Indonesia,IDN,autumn
