month,tasmin,year,country,iso3,season
Feb,21.0,1978,Brazil,BRA,summer
Mar,20.8,1978,Brazil,BRA,autumn
Apr,19.8,1978,Brazil,BRA,autumn
May,18.6,1978,Brazil,BRA,autumn
Jun,17.3,1978,Brazil,BRA,winter
Jul,17.7,1978,Brazil,BRA,winter
Aug,17.1,1978,Brazil,BRA,winter
Sep,18.9,1978,Brazil,BRA,spring
Oct,20.1,1978,Brazil,BRA,spring
Nov,20.4,1978,Brazil,BRA,spring
Dec,20.6,1978,Brazil,BRA,summer
Jan,20.4,1979,Brazil,BRA,summer
Feb,20.8,1979,Brazil,BRA,summer
Mar,20.5,1979,Brazil,BRA,autumn
Apr,19.9,1979,Brazil,BRA,autumn
May,19.0,1979,Brazil,BRA,autumn
Jun,16.9,1979,Brazil,BRA,winter
Jul,16.9,1979,Brazil,BRA,winter
Aug,18.4,1979,Brazil,BRA,winter
Sep,18.8,1979,Brazil,BRA,spring
Oct,20.2,1979,Brazil,BRA,spring
Nov,20.5,1979,Brazil,BRA,spring
Dec,20.8,1979,Brazil,BRA,summer
Jan,20.6,1980,Brazil,BRA,summer
Feb,20.7,1980,Brazil,BRA,summer
Mar,20.8,1980,Brazil,BRA,autumn
Apr,20.4,1980,Brazil,BRA,autumn
May,19.4,1980,Brazil,BRA,autumn
Jun,17.6,1980,Brazil,BRA,winter
Jul,17.3,1980,Brazil,BRA,winter
Aug,18.0,1980,Brazil,BRA,winter
Sep,18.7,1980,Brazil,BRA,spring
Oct,20.2,1980,Brazil,BRA,spring
Nov,20.2,1980,Brazil,BRA,spring
Dec,20.8,1980,Brazil,BRA,summer
Jan,20.7,1981,Brazil,BRA,summer
Feb,20.8,1981,Brazil,BRA,summer
Mar,20.7,1981,Brazil,BRA,autumn
Apr,20.2,1981,Brazil,BRA,autumn
May,19.2,1981,Brazil,BRA,autumn
Jun,17.1,1981,Brazil,BRA,winter
Jul,16.3,1981,Brazil,BRA,winter
Aug,17.8,1981,Brazil,BRA,winter
Sep,18.8,1981,Brazil,BRA,spring
Oct,19.5,1981,Brazil,BRA,spring
Nov,20.5,1981,Brazil,BRA,spring
Dec,20.8,1981,Brazil,BRA,summer
Jan,20.5,1982,Brazil,BRA,summer
Feb,20.7,1982,Brazil,BRA,summer
Mar,20.6,1982,Brazil,BRA,autumn
Apr,19.9,1982,Brazil,BRA,autumn
May,18.7,1982,Brazil,BRA,autumn
Jun,18.1,1982,Brazil,BRA,winter
Jul,17.6,1982,Brazil,BRA,winter
Aug,18.1,1982,Brazil,BRA,winter
Sep,19.1,1982,Brazil,BRA,spring
Oct,20.0,1982,Brazil,BRA,spring
Nov,20.7,1982,Brazil,BRA,spring
Dec,20.6,1982,Brazil,BRA,summer
Jan,21.1,1983,Brazil,BRA,summer
Feb,21.4,1983,Brazil,BRA,summer
Mar,21.0,1983,Brazil,BRA,autumn
Apr,20.9,1983,Brazil,BRA,autumn
May,20.0,1983,Brazil,BRA,autumn
Jun,17.8,1983,Brazil,BRA,winter
Jul,17.7,1983,Brazil,BRA,winter
Aug,17.8,1983,Brazil,BRA,winter
Sep,19.0,1983,Brazil,BRA,spring
Oct,19.7,1983,Brazil,BRA,spring
