month,tasmin,year,country,iso3,season
Jun,2.2,1982,Canada,CAN,summer
Jul,6.2,1982,Canada,CAN,summer
Aug,3.9,1982,Canada,CAN,summer
Sep,-0.6,1982,Canada,CAN,autumn
Oct,-8.1,1982,Canada,CAN,autumn
Nov,-21.0,1982,Canada,CAN,autumn
Dec,-26.3,1982,Canada,CAN,winter
Jan,-28.7,1983,Canada,CAN,winter
Feb,-28.0,1983,Canada,CAN,winter
Mar,-24.3,1983,Canada,CAN,spring
Apr,-14.9,1983,Canada,CAN,spring
May,-7.7,1983,Canada,CAN,spring
Jun,2.9,1983,Canada,CAN,summer
Jul,6.3,1983,Canada,CAN,summer
Aug,5.4,1983,Canada,CAN,summer
Sep,-0.2,1983,Canada,CAN,autumn
Oct,-8.3,1983,Canada,CAN,autumn
Nov,-15.5,1983,Canada,CAN,autumn
Dec,-28.7,1983,Canada,CAN,winter
Jan,-29.8,1984,Canada,CAN,winter
Feb,-25.3,1984,Canada,CAN,winter
Mar,-23.7,1984,Canada,CAN,spring
Apr,-13.3,1984,Canada,CAN,spring
May,-5.0,1984,Canada,CAN,spring
Jun,3.1,1984,Canada,CAN,summer
Jul,6.6,1984,Canada,CAN,summer
Aug,5.5,1984,Canada,CAN,summer
Sep,-1.7,1984,Canada,CAN,autumn
Oct,-8.5,1984,Canada,CAN,autumn
Nov,-19.4,1984,Canada,CAN,autumn
Dec,-29.3,1984,Canada,CAN,winter
Jan,-26.0,1985,Canada,CAN,winter
Feb,-30.4,1985,Canada,CAN,winter
Mar,-23.5,1985,Canada,CAN,spring
Apr,-16.3,1985,Canada,CAN,spring
May,-4.0,1985,Canada,CAN,spring
Jun,2.4,1985,Canada,CAN,summer
Jul,5.8,1985,Canada,CAN,summer
Aug,4.1,1985,Canada,CAN,summer
Sep,-0.4,1985,Canada,CAN,autumn
Oct,-8.6,1985,Canada,CAN,autumn
Nov,-21.9,1985,Canada,CAN,autumn
Dec,-23.5,1985,Canada,CAN,winter
Jan,-26.9,1986,Canada,CAN,winter
Feb,-27.1,1986,Canada,CAN,winter
Mar,-23.8,1986,Canada,CAN,spring
Apr,-15.3,1986,Canada,CAN,spring
May,-4.5,1986,Canada,CAN,spring
Jun,1.3,1986,Canada,CAN,summer
Jul,5.7,1986,Canada,CAN,summer
Aug,4.3,1986,Canada,CAN,summer
Sep,-1.3,1986,Canada,CAN,autumn
Oct,-9.7,1986,Canada,CAN,autumn
Nov,-22.3,1986,Canada,CAN,autumn
Dec,-23.6,1986,Canada,CAN,winter
Jan,-25.7,1987,Canada,CAN,winter
Feb,-25.8,1987,Canada,CAN,winter
Mar,-23.4,1987,Canada,CAN,spring
Apr,-14.0,1987,Canada,CAN,spring
May,-5.7,1987,Canada,CAN,spring
Jun,2.8,1987,Canada,CAN,summer
Jul,6.3,1987,Canada,CAN,summer
Aug,4.1,1987,Canada,CAN,summer
Sep,0.8,1987,Canada,CAN,autumn
Oct,-7.6,1987,Canada,CAN,autumn
Nov,-16.8,1987,Canada,CAN,autumn
Dec,-21.0,1987,Canada,CAN,winter
Jan,-29.3,1988,Canada,CAN,winter
Feb,-28.4,1988,Canada,CAN,winter
Mar,-21.3,1988,Canada,CAN,spring
Apr,-12.6,1988,Canada,CAN,spring
May,-4.5,1988,Canada,CAN,spring
Jun,3.3,1988,Canada,CAN,summer
Jul,6.6,1988,Canada,CAN,summer
Aug,5.6,1988,Canada,CAN,summer
Sep,0.1,1988,Canada,CAN,autumn
Oct,-7.6,1988,Canada,CAN,autumn
Nov,-18.4,1988,Canada,CAN,autumn
Dec,-25.5,1988,Canada,CAN,winter
Jan,-30.2,1989,Canada,CAN,winter
Feb,-29.2,1989,Canada,CAN,winter
Mar,-27.3,1989,Canada,CAN,spring
Apr,-14.4,1989,Canada,CAN,spring
May,-5.8,1989,Canada,CAN,spring
Jun,3.1,1989,Canada,CAN,summer
Jul,6.7,1989,Canada,CAN,summer
Aug,5.7,1989,Canada,CAN,summer
Sep,-0.4,1989,Canada,CAN,autumn
Oct,-8.5,1989,Canada,CAN,autumn
Nov,-20.8,1989,Canada,CAN,autumn
Dec,-26.7,1989,Canada,CAN,winter
Jan,-28.3,1990,Canada,CAN,winter
Feb,-31.7,1990,Canada,CAN,winter
Mar,-21.5,1990,Canada,CAN,spring
Apr,-14.4,1990,Canada,CAN,spring
May,-5.2,1990,Canada,CAN,spring
Jun,2.8,1990,Canada,CAN,summer
Jul,6.5,1990,Canada,CAN,summer
Aug,5.0,1990,Canada,CAN,summer
Sep,-0.2,1990,Canada,CAN,autumn
Oct,-9.3,1990,Canada,CAN,autumn
Nov,-20.4,1990,Canada,CAN,autumn
Dec,-28.9,1990,Canada,CAN,winter
Jan,-31.0,1991,Canada,CAN,winter
Feb,-26.1,1991,Canada,CAN,winter
Mar,-23.8,1991,Canada,CAN,spring
Apr,-13.9,1991,Canada,CAN,spring
May,-4.1,1991,Canada,CAN,spring
Jun,3.3,1991,Canada,CAN,summer
Jul,6.5,1991,Canada,CAN,summer
Aug,5.7,1991,Canada,CAN,summer
Sep,-0.2,1991,Canada,CAN,autumn
Oct,-9.5,1991,Canada,CAN,autumn
Nov,-19.1,1991,Canada,CAN,autumn
Dec,-25.8,1991,Canada,CAN,winter
Jan,-26.7,1992,Canada,CAN,winter
Feb,-28.0,1992,Canada,CAN,winter
Mar,-22.0,1992,Canada,CAN,spring
Apr,-16.0,1992,Canada,CAN,spring
May,-6.2,1992,Canada,CAN,spring
Jun,1.7,1992,Canada,CAN,summer
Jul,4.9,1992,Canada,CAN,summer
Aug,4.2,1992,Canada,CAN,summer
Sep,-1.6,1992,Canada,CAN,autumn
Oct,-8.5,1992,Canada,CAN,autumn
Nov,-17.5,1992,Canada,CAN,autumn
Dec,-26.6,1992,Canada,CAN,winter
Jan,-29.0,1993,Canada,CAN,winter
Feb,-28.9,1993,Canada,CAN,winter
Mar,-22.5,1993,Canada,CAN,spring
Apr,-14.3,1993,Canada,CAN,spring
May,-3.8,1993,Canada,CAN,spring
Jun,2.5,1993,Canada,CAN,summer
Jul,6.4,1993,Canada,CAN,summer
Aug,5.0,1993,Canada,CAN,summer
Sep,-1.2,1993,Canada,CAN,autumn
Oct,-7.9,1993,Canada,CAN,autumn
Nov,-19.6,1993,Canada,CAN,autumn
Dec,-25.2,1993,Canada,CAN,winter
Jan,-31.4,1994,Canada,CAN,winter
Feb,-31.7,1994,Canada,CAN,winter
Mar,-22.2,1994,Canada,CAN,spring
Apr,-15.0,1994,Canada,CAN,spring
May,-4.2,1994,Canada,CAN,spring
Jun,3.5,1994,Canada,CAN,summer
Jul,6.8,1994,Canada,CAN,summer
Aug,5.3,1994,Canada,CAN,summer
Sep,0.5,1994,Canada,CAN,autumn
Oct,-6.0,1994,Canada,CAN,autumn
Nov,-17.5,1994,Canada,CAN,autumn
Dec,-24.1,1994,Canada,CAN,winter
Jan,-26.2,1995,Canada,CAN,winter
Feb,-28.4,1995,Canada,CAN,winter
Mar,-24.1,1995,Canada,CAN,spring
Apr,-13.5,1995,Canada,CAN,spring
May,-5.4,1995,Canada,CAN,spring
Jun,3.8,1995,Canada,CAN,summer
Jul,6.3,1995,Canada,CAN,summer
Aug,5.1,1995,Canada,CAN,summer
Sep,-0.4,1995,Canada,CAN,autumn
Oct,-7.5,1995,Canada,CAN,autumn
Nov,-18.9,1995,Canada,CAN,autumn
Dec,-26.4,1995,Canada,CAN,winter
Jan,-32.5,1996,Canada,CAN,winter
Feb,-26.7,1996,Canada,CAN,winter
Mar,-25.2,1996,Canada,CAN,spring
Apr,-14.5,1996,Canada,CAN,spring
May,-6.1,1996,Canada,CAN,spring
Jun,2.9,1996,Canada,CAN,summer
Jul,6.6,1996,Canada,CAN,summer
Aug,5.1,1996,Canada,CAN,summer
Sep,-0.0,1996,Canada,CAN,autumn
Oct,-9.3,1996,Canada,CAN,autumn
Nov,-19.1,1996,Canada,CAN,autumn
Dec,-25.2,1996,Canada,CAN,winter
Jan,-29.8,1997,Canada,CAN,winter
Feb,-27.3,1997,Canada,CAN,winter
Mar,-25.3,1997,Canada,CAN,spring
Apr,-15.3,1997,Canada,CAN,spring
May,-5.3,1997,Canada,CAN,spring
Jun,3.1,1997,Canada,CAN,summer
Jul,6.9,1997,Canada,CAN,summer
Aug,5.1,1997,Canada,CAN,summer
Sep,0.5,1997,Canada,CAN,autumn
Oct,-8.6,1997,Canada,CAN,autumn
Nov,-16.2,1997,Canada,CAN,autumn
Dec,-21.4,1997,Canada,CAN,winter
Jan,-29.7,1998,Canada,CAN,winter
Feb,-24.1,1998,Canada,CAN,winter
Mar,-22.4,1998,Canada,CAN,spring
Apr,-11.9,1998,Canada,CAN,spring
May,-2.9,1998,Canada,CAN,spring
Jun,4.1,1998,Canada,CAN,summer
Jul,7.6,1998,Canada,CAN,summer
Aug,6.3,1998,Canada,CAN,summer
Sep,1.3,1998,Canada,CAN,autumn
Oct,-6.2,1998,Canada,CAN,autumn
Nov,-14.8,1998,Canada,CAN,autumn
Dec,-23.0,1998,Canada,CAN,winter
Jan,-28.7,1999,Canada,CAN,winter
Feb,-25.2,1999,Canada,CAN,winter
Mar,-20.5,1999,Canada,CAN,spring
Apr,-12.7,1999,Canada,CAN,spring
May,-4.8,1999,Canada,CAN,spring
Jun,3.0,1999,Canada,CAN,summer
Jul,6.0,1999,Canada,CAN,summer
Aug,5.7,1999,Canada,CAN,summer
Sep,0.3,1999,Canada,CAN,autumn
Oct,-8.4,1999,Canada,CAN,autumn
Nov,-15.8,1999,Canada,CAN,autumn
Dec,-22.5,1999,Canada,CAN,winter
Jan,-28.9,2000,Canada,CAN,winter
Feb,-25.9,2000,Canada,CAN,winter
Mar,-20.3,2000,Canada,CAN,spring
Apr,-14.8,2000,Canada,CAN,spring
May,-5.4,2000,Canada,CAN,spring
Jun,2.1,2000,Canada,CAN,summer
Jul,6.8,2000,Canada,CAN,summer
Aug,5.0,2000,Canada,CAN,summer
Sep,-0.5,2000,Canada,CAN,autumn
Oct,-8.2,2000,Canada,CAN,autumn
Nov,-16.7,2000,Canada,CAN,autumn
Dec,-26.5,2000,Canada,CAN,winter
Jan,-25.4,2001,Canada,CAN,winter
Feb,-28.8,2001,Canada,CAN,winter
Mar,-21.9,2001,Canada,CAN,spring
Apr,-14.6,2001,Canada,CAN,spring
May,-4.4,2001,Canada,CAN,spring
Jun,2.8,2001,Canada,CAN,summer
Jul,6.8,2001,Canada,CAN,summer
Aug,5.9,2001,Canada,CAN,summer
Sep,0.9,2001,Canada,CAN,autumn
Oct,-7.7,2001,Canada,CAN,autumn
Nov,-16.0,2001,Canada,CAN,autumn
Dec,-22.1,2001,Canada,CAN,winter
Jan,-27.1,2002,Canada,CAN,winter
Feb,-28.3,2002,Canada,CAN,winter
Mar,-26.4,2002,Canada,CAN,spring
Apr,-17.2,2002,Canada,CAN,spring
May,-6.7,2002,Canada,CAN,spring
Jun,2.8,2002,Canada,CAN,summer
Jul,6.5,2002,Canada,CAN,summer
Aug,5.2,2002,Canada,CAN,summer
Sep,0.5,2002,Canada,CAN,autumn
Oct,-8.0,2002,Canada,CAN,autumn
Nov,-16.5,2002,Canada,CAN,autumn
Dec,-20.5,2002,Canada,CAN,winter
Jan,-26.0,2003,Canada,CAN,winter
Feb,-29.6,2003,Canada,CAN,winter
Mar,-25.1,2003,Canada,CAN,spring
Apr,-14.8,2003,Canada,CAN,spring
May,-4.6,2003,Canada,CAN,spring
Jun,2.5,2003,Canada,CAN,summer
Jul,6.9,2003,Canada,CAN,summer
Aug,5.6,2003,Canada,CAN,summer
Sep,0.7,2003,Canada,CAN,autumn
Oct,-6.0,2003,Canada,CAN,autumn
Nov,-17.6,2003,Canada,CAN,autumn
Dec,-22.4,2003,Canada,CAN,winter
Jan,-30.5,2004,Canada,CAN,winter
Feb,-26.5,2004,Canada,CAN,winter
Mar,-24.9,2004,Canada,CAN,spring
Apr,-14.9,2004,Canada,CAN,spring
May,-6.3,2004,Canada,CAN,spring
Jun,2.0,2004,Canada,CAN,summer
Jul,6.1,2004,Canada,CAN,summer
Aug,4.7,2004,Canada,CAN,summer
Sep,-0.6,2004,Canada,CAN,autumn
Oct,-7.9,2004,Canada,CAN,autumn
Nov,-17.5,2004,Canada,CAN,autumn
Dec,-26.9,2004,Canada,CAN,winter
Jan,-29.5,2005,Canada,CAN,winter
Feb,-26.4,2005,Canada,CAN,winter
Mar,-21.9,2005,Canada,CAN,spring
Apr,-12.4,2005,Canada,CAN,spring
