month,tasmin,year,country,iso3,season
Apr,5.1,1996,France,FRA,spring
May,7.8,1996,France,FRA,spring
Jun,12.1,1996,France,FRA,summer
Jul,13.2,1996,France,FRA,summer
Aug,13.2,1996,France,FRA,summer
Sep,9.1,1996,France,FRA,autumn
Oct,7.8,1996,France,FRA,autumn
Nov,3.8,1996,France,FRA,autumn
Dec,0.8,1996,France,FRA,winter
Jan,-0.7,1997,France,FRA,winter
Feb,2.9,1997,France,FRA,winter
Mar,4.5,1997,France,FRA,spring
Apr,4.4,1997,France,FRA,spring
May,9.3,1997,France,FRA,spring
Jun,11.9,1997,France,FRA,summer
Jul,13.5,1997,France,FRA,summer
Aug,16.1,1997,France,FRA,summer
Sep,11.3,1997,France,FRA,autumn
Oct,8.1,1997,France,FRA,autumn
Nov,5.1,1997,France,FRA,autumn
Dec,2.6,1997,France,FRA,winter
Jan,1.9,1998,France,FRA,winter
Feb,1.6,1998,France,FRA,winter
Mar,3.9,1998,France,FRA,spring
Apr,5.2,1998,France,FRA,spring
May,9.9,1998,France,FRA,spring
Jun,12.1,1998,France,FRA,summer
Jul,13.8,1998,France,FRA,summer
Aug,13.7,1998,France,FRA,summer
Sep,11.8,1998,France,FRA,autumn
Oct,8.3,1998,France,FRA,autumn
Nov,1.5,1998,France,FRA,autumn
Dec,1.4,1998,France,FRA,winter
Jan,2.1,1999,France,FRA,winter
Feb,1.0,1999,France,FRA,winter
Mar,4.0,1999,France,FRA,spring
Apr,5.9,1999,France,FRA,spring
May,10.8,1999,France,FRA,spring
Jun,11.5,1999,France,FRA,summer
Jul,14.9,1999,France,FRA,summer
Aug,14.6,1999,France,FRA,summer
Sep,13.4,1999,France,FRA,autumn
Oct,8.4,1999,France,FRA,autumn
Nov,2.8,1999,France,FRA,autumn
Dec,1.6,1999,France,FRA,winter
Jan,0.6,2000,France,FRA,winter
Feb,2.9,2000,France,FRA,winter
Mar,3.3,2000,France,FRA,spring
Apr,5.7,2000,France,FRA,spring
May,10.5,2000,France,FRA,spring
Jun,12.7,2000,France,FRA,summer
Jul,12.7,2000,France,FRA,summer
Aug,14.4,2000,France,FRA,summer
Sep,12.1,2000,France,FRA,autumn
Oct,8.8,2000,France,FRA,autumn
Nov,5.1,2000,France,FRA,autumn
Dec,4.1,2000,France,FRA,winter
Jan,2.4,2001,France,FRA,winter
Feb,1.9,2001,France,FRA,winter
Mar,5.3,2001,France,FRA,spring
Apr,4.8,2001,France,FRA,spring
May,10.0,2001,France,FRA,spring
Jun,11.2,2001,France,FRA,summer
Jul,14.2,2001,France,FRA,summer
Aug,14.8,2001,France,FRA,summer
Sep,9.6,2001,France,FRA,autumn
Oct,10.8,2001,France,FRA,autumn
Nov,2.7,2001,France,FRA,autumn
Dec,-0.7,2001,France,FRA,winter
Jan,1.1,2002,France,FRA,winter
Feb,4.0,2002,France,FRA,winter
Mar,4.2,2002,France,FRA,spring
Apr,5.5,2002,France,FRA,spring
May,8.5,2002,France,FRA,spring
Jun,13.0,2002,France,FRA,summer
Jul,13.4,2002,France,FRA,summer
Aug,13.9,2002,France,FRA,summer
Sep,10.6,2002,France,FRA,autumn
Oct,8.3,2002,France,FRA,autumn
Nov,6.0,2002,France,FRA,autumn
Dec,4.0,2002,France,FRA,winter
Jan,-0.2,2003,France,FRA,winter
Feb,-0.6,2003,France,FRA,winter
Mar,3.9,2003,France,FRA,spring
Apr,5.8,2003,France,FRA,spring
May,9.6,2003,France,FRA,spring
Jun,13.9,2003,France,FRA,summer
Jul,15.4,2003,France,FRA,summer
Aug,15.0,2003,France,FRA,summer
Sep,11.0,2003,France,FRA,autumn
Oct,6.5,2003,France,FRA,autumn
Nov,5.2,2003,France,FRA,autumn
Dec,2.0,2003,France,FRA,winter
Jan,1.6,2004,France,FRA,winter
Feb,1.0,2004,France,FRA,winter
Mar,2.2,2004,France,FRA,spring
Apr,5.5,2004,France,FRA,spring
May,8.0,2004,France,FRA,spring
Jun,12.4,2004,France,FRA,summer
Jul,13.5,2004,France,FRA,summer
Aug,14.8,2004,France,FRA,summer
Sep,12.2,2004,France,FRA,autumn
Oct,9.5,2004,France,FRA,autumn
Nov,4.0,2004,France,FRA,autumn
Dec,1.2,2004,France,FRA,winter
Jan,1.1,2005,France,FRA,winter
