month,tas,year,country,iso3,season
Jul,25.9,1996,Indonesia,IDN,summer
Aug,25.7,1996,Indonesia,IDN,summer
Sep,26.2,1996,Indonesia,IDN,autumn
Oct,26.2,1996,Indonesia,IDN,autumn
Nov,26.3,1996,Indonesia,IDN,autumn
Dec,26.0,1996,Indonesia,IDN,winter
Jan,25.7,1997,Indonesia,IDN,winter
Feb,25.8,1997,Indonesia,IDN,winter
Mar,26.3,1997,Indonesia,IDN,spring
Apr,26.2,1997,Indonesia,IDN,spring
May,26.3,1997,Indonesia,IDN,spring
Jun,26.2,1997,Indonesia,IDN,summer
Jul,25.7,1997,Indonesia,IDN,summer
Aug,26.0,1997,Indonesia,IDN,summer
Sep,26.0,1997,Indonesia,IDN,autumn
Oct,26.3,1997,Indonesia,IDN,autumn
Nov,26.4,1997,Indonesia,IDN,autumn
Dec,26.5,1997,Indonesia,IDN,winter
Jan,26.3,1998,Indonesia,IDN,winter
Feb,26.6,1998,Indonesia,IDN,winter
Mar,26.7,1998,Indonesia,IDN,spring
Apr,26.7,1998,Indonesia,IDN,spring
May,26.9,1998,Indonesia,IDN,spring
Jun,26.2,1998,Indonesia,IDN,summer
Jul,25.9,1998,Indonesia,IDN,summer
Aug,25.8,1998,Indonesia,IDN,summer
Sep,26.3,1998,Indonesia,IDN,autumn
Oct,26.5,1998,Indonesia,IDN,autumn
Nov,26.5,1998,Indonesia,IDN,autumn
Dec,26.1,1998,Indonesia,IDN,winter
Jan,25.9,1999,Indonesia,IDN,winter
Feb,25.9,1999,Indonesia,IDN,winter
Mar,26.1,1999,Indonesia,IDN,spring
Apr,26.4,1999,Indonesia,IDN,spring
May,26.0,1999,Indonesia,IDN,spring
Jun,26.0,1999,Indonesia,IDN,summer
Jul,25.6,1999,Indonesia,IDN,summer
Aug,25.7,1999,Indonesia,IDN,summer
Sep,26.0,1999,Indonesia,IDN,autumn
Oct,26.1,1999,Indonesia,IDN,autumn
Nov,26.3,1999,Indonesia,IDN,autumn
Dec,25.9,1999,Indonesia,IDN,winter
Jan,25.8,2000,Indonesia,IDN,winter
Feb,25.8,2000,Indonesia,IDN,winter
Mar,26.1,2000,Indonesia,IDN,spring
Apr,26.2,2000,Indonesia,IDN,spring
May,26.4,2000,Indonesia,IDN,spring
Jun,25.6,2000,Indonesia,IDN,summer
Jul,25.9,2000,Indonesia,IDN,summer
Aug,25.7,2000,Indonesia,IDN,summer
Sep,26.1,2000,Indonesia,IDN,autumn
Oct,26.3,2000,Indonesia,IDN,autumn
Nov,26.4,2000,Indonesia,IDN,autumn
Dec,26.3,2000,Indonesia,IDN,winter
Jan,25.7,2001,Indonesia,IDN,winter
Feb,25.9,2001,Indonesia,IDN,winter
Mar,26.0,2001,Indonesia,IDN,spring
Apr,26.3,2001,Indonesia,IDN,spring
May,26.4,2001,Indonesia,IDN,spring
Jun,25.9,2001,Indonesia,IDN,summer
Jul,26.0,2001,Indonesia,IDN,summer
Aug,26.0,2001,Indonesia,IDN,summer
Sep,26.1,2001,Indonesia,IDN,autumn
Oct,26.3,2001,Indonesia,IDN,autumn
Nov,26.3,2001,Indonesia,IDN,autumn
Dec,26.1,2001,Indonesia,IDN,winter
Jan,26.0,2002,Indonesia,IDN,winter
Feb,26.0,2002,Indonesia,IDN,winter
Mar,26.3,2002,Indonesia,IDN,spring
Apr,26.5,2002,Indonesia,IDN,spring
May,26.7,2002,Indonesia,IDN,spring
Jun,26.1,2002,Indonesia,IDN,summer
Jul,26.0,2002,Indonesia,IDN,summer
Aug,25.8,2002,Indonesia,IDN,summer
Sep,26.0,2002,Indonesia,IDN,autumn
Oct,26.4,2002,Indonesia,IDN,autumn
Nov,26.5,2002,Indonesia,IDN,autumn
Dec,26.5,2002,Indonesia,IDN,winter
Jan,25.9,2003,Indonesia,IDN,winter
Feb,26.1,2003,Indonesia,IDN,winter
Mar,26.0,2003,Indonesia,IDN,spring
Apr,26.4,2003,Indonesia,IDN,spring
May,26.7,2003,Indonesia,IDN,spring
Jun,26.1,2003,Indonesia,IDN,summer
Jul,25.6,2003,Indonesia,IDN,summer
Aug,25.8,2003,Indonesia,IDN,summer
Sep,25.9,2003,Indonesia,IDN,autumn
Oct,26.2,2003,Indonesia,IDN,autumn
Nov,26.4,2003,Indonesia,IDN,autumn
Dec,26.1,2003,Indonesia,IDN,winter
Jan,26.1,2004,Indonesia,IDN,winter
Feb,26.1,2004,Indonesia,IDN,winter
Mar,26.4,2004,Indonesia,IDN,spring
Apr,26.7,2004,Indonesia,IDN,spring
May,26.4,2004,Indonesia,IDN,spring
Jun,26.0,2004,Indonesia,IDN,summer
Jul,25.6,2004,Indonesia,IDN,summer
Aug,25.9,2004,Indonesia,IDN,summer
Sep,25.6,2004,Indonesia,IDN,autumn
Oct,26.2,2004,Indonesia,IDN,autumn
Nov,26.2,2004,Indonesia,IDN,autumn
Dec,26.0,2004,Indonesia,IDN,winter
Jan,26.0,2005,Indonesia,IDN,winter
Feb,26.4,2005,Indonesia,IDN,winter
Mar,26.4,2005,Indonesia,IDN,spring
Apr,26.5,2005,Indonesia,IDN,spring
May,26.2,2005,Indonesia,IDN,spring
Jun,26.0,2005,Indonesia,IDN,summer
Jul,25.8,2005,Indonesia,IDN,summer
Aug,26.0,2005,Indonesia,IDN,summer
Sep,26.1,2005,Indonesia,IDN,autumn
Oct,26.2,2005,Indonesia,IDN,autumn
Nov,26.1,2005,Indonesia,IDN,autumn
Dec,25.8,2005,Indonesia,IDN,winter
Jan,25.8,2006,Indonesia,IDN,winter
Feb,26.0,2006,Indonesia,IDN,winter
Mar,26.2,2006,Indonesia,IDN,spring
Apr,26.2,2006,Indonesia,IDN,spring
May,26.1,2006,Indonesia,IDN,spring
Jun,25.6,2006,Indonesia,IDN,summer
Jul,25.7,2006,Indonesia,IDN,summer
Aug,25.9,2006,Indonesia,IDN,summer
Sep,25.7,2006,Indonesia,IDN,autumn
Oct,26.3,2006,Indonesia,IDN,autumn
Nov,26.3,2006,Indonesia,IDN,autumn
Dec,26.3,2006,Indonesia,IDN,winter
Jan,25.9,2007,Indonesia,IDN,winter
Feb,26.0,2007,Indonesia,IDN,winter
Mar,26.1,2007,Indonesia,IDN,spring
Apr,26.3,2007,Indonesia,IDN,spring
May,26.4,2007,Indonesia,IDN,spring
Jun,26.0,2007,Indonesia,IDN,summer
Jul,25.7,2007,Indonesia,IDN,summer
Aug,25.7,2007,Indonesia,IDN,summer
Sep,25.8,2007,Indonesia,IDN,autumn
Oct,26.4,2007,Indonesia,IDN,autumn
Nov,26.1,2007,Indonesia,IDN,autumn
Dec,26.0,2007,Indonesia,IDN,winter
Jan,26.0,2008,Indonesia,IDN,winter
Feb,25.5,2008,Indonesia,IDN,winter
Mar,25.6,2008,Indonesia,IDN,spring
