month,tas,year,country,iso3,season
Jan,0.7,1978,Germany,DEU,winter
Feb,-1.1,1978,Germany,DEU,winter
Mar,5.1,1978,Germany,DEU,spring
Apr,6.8,1978,Germany,DEU,spring
May,11.6,1978,Germany,DEU,spring
Jun,14.9,1978,Germany,DEU,summer
Jul,15.7,1978,Germany,DEU,summer
Aug,15.6,1978,Germany,DEU,summer
Sep,12.6,1978,Germany,DEU,autumn
Oct,9.5,1978,Germany,DEU,autumn
Nov,4.6,1978,Germany,DEU,autumn
Dec,0.3,1978,Germany,DEU,winter
Jan,-4.2,1979,Germany,DEU,winter
Feb,-1.7,1979,Germany,DEU,winter
Mar,3.9,1979,Germany,DEU,spring
Apr,6.7,1979,Germany,DEU,spring
May,12.5,1979,Germany,DEU,spring
Jun,16.5,1979,Germany,DEU,summer
Jul,15.5,1979,Germany,DEU,summer
Aug,16.0,1979,Germany,DEU,summer
Sep,13.7,1979,Germany,DEU,autumn
Oct,9.0,1979,Germany,DEU,autumn
Nov,3.8,1979,Germany,DEU,autumn
Dec,3.6,1979,Germany,DEU,winter
Jan,-2.7,1980,Germany,DEU,winter
Feb,2.2,1980,Germany,DEU,winter
Mar,3.4,1980,Germany,DEU,spring
Apr,6.3,1980,Germany,DEU,spring
May,10.7,1980,Germany,DEU,spring
Jun,14.8,1980,Germany,DEU,summer
Jul,15.4,1980,Germany,DEU,summer
Aug,17.0,1980,Germany,DEU,summer
Sep,14.5,1980,Germany,DEU,autumn
Oct,8.3,1980,Germany,DEU,autumn
Nov,3.2,1980,Germany,DEU,autumn
Dec,0.7,1980,Germany,DEU,winter
Jan,-1.4,1981,Germany,DEU,winter
Feb,-0.2,1981,Germany,DEU,winter
Mar,7.0,1981,Germany,DEU,spring
Apr,8.1,1981,Germany,DEU,spring
May,13.3,1981,Germany,DEU,spring
Jun,15.5,1981,Germany,DEU,summer
Jul,16.6,1981,Germany,DEU,summer
Aug,16.8,1981,Germany,DEU,summer
Sep,14.5,1981,Germany,DEU,autumn
Oct,8.5,1981,Germany,DEU,autumn
Nov,4.7,1981,Germany,DEU,autumn
Dec,-2.1,1981,Germany,DEU,winter
Jan,-2.0,1982,Germany,DEU,winter
Feb,0.2,1982,Germany,DEU,winter
