month,tas,year,country,iso3,season
Jun,12.4,1978,United Kingdom,GBR,summer
Jul,13.4,1978,United Kingdom,GBR,summer
Aug,13.8,1978,United Kingdom,GBR,summer
Sep,12.6,1978,United Kingdom,GBR,autumn
Oct,10.7,1978,United Kingdom,GBR,autumn
Nov,7.3,1978,United Kingdom,GBR,autumn
Dec,3.4,1978,United Kingdom,GBR,winter
Jan,-0.3,1979,United Kingdom,GBR,winter
Feb,0.8,1979,United Kingdom,GBR,winter
Mar,3.4,1979,United Kingdom,GBR,spring
Apr,6.4,1979,United Kingdom,GBR,spring
May,8.4,1979,United Kingdom,GBR,spring
Jun,12.7,1979,United Kingdom,GBR,summer
Jul,14.4,1979,United Kingdom,GBR,summer
Aug,13.4,1979,United Kingdom,GBR,summer
Sep,11.9,1979,United Kingdom,GBR,autumn
Oct,10.2,1979,United Kingdom,GBR,autumn
Nov,5.7,1979,United Kingdom,GBR,autumn
Dec,4.5,1979,United Kingdom,GBR,winter
Jan,1.7,1980,United Kingdom,GBR,winter
Feb,4.5,1980,United Kingdom,GBR,winter
Mar,3.8,1980,United Kingdom,GBR,spring
Apr,7.7,1980,United Kingdom,GBR,spring
May,10.1,1980,United Kingdom,GBR,spring
Jun,12.6,1980,United Kingdom,GBR,summer
Jul,13.4,1980,United Kingdom,GBR,summer
Aug,14.4,1980,United Kingdom,GBR,summer
Sep,13.3,1980,United Kingdom,GBR,autumn
Oct,7.9,1980,United Kingdom,GBR,autumn
Nov,5.6,1980,United Kingdom,GBR,autumn
Dec,4.6,1980,United Kingdom,GBR,winter
Jan,3.6,1981,United Kingdom,GBR,winter
Feb,2.4,1981,United Kingdom,GBR,winter
Mar,6.3,1981,United Kingdom,GBR,spring
Apr,6.8,1981,United Kingdom,GBR,spring
May,10.3,1981,United Kingdom,GBR,spring
Jun,12.1,1981,United Kingdom,GBR,summer
Jul,14.2,1981,United Kingdom,GBR,summer
Aug,14.9,1981,United Kingdom,GBR,summer
Sep,13.1,1981,United Kingdom,GBR,autumn
Oct,6.8,1981,United Kingdom,GBR,autumn
Nov,6.4,1981,United Kingdom,GBR,autumn
Dec,0.4,1981,United Kingdom,GBR,winter
Jan,1.9,1982,United Kingdom,GBR,winter
Feb,4.0,1982,United Kingdom,GBR,winter
Mar,4.9,1982,United Kingdom,GBR,spring
Apr,7.6,1982,United Kingdom,GBR,spring
May,10.1,1982,United Kingdom,GBR,spring
Jun,13.6,1982,United Kingdom,GBR,summer
Jul,15.2,1982,United Kingdom,GBR,summer
Aug,14.4,1982,United Kingdom,GBR,summer
Sep,12.7,1982,United Kingdom,GBR,autumn
Oct,9.2,1982,United Kingdom,GBR,autumn
Nov,6.4,1982,United Kingdom,GBR,autumn
Dec,3.3,1982,United Kingdom,GBR,winter
Jan,5.2,1983,United Kingdom,GBR,winter
Feb,1.2,1983,United Kingdom,GBR,winter
Mar,5.4,1983,United Kingdom,GBR,spring
Apr,5.5,1983,United Kingdom,GBR,spring
May,8.9,1983,United Kingdom,GBR,spring
Jun,12.8,1983,United Kingdom,GBR,summer
Jul,17.1,1983,United Kingdom,GBR,summer
Aug,16.0,1983,United Kingdom,GBR,summer
Sep,12.2,1983,United Kingdom,GBR,autumn
Oct,9.2,1983,United Kingdom,GBR,autumn
Nov,6.5,1983,United Kingdom,GBR,autumn
Dec,4.9,1983,United Kingdom,GBR,winter
Jan,2.2,1984,United Kingdom,GBR,winter
Feb,3.0,1984,United Kingdom,GBR,winter
Mar,3.8,1984,United Kingdom,GBR,spring
Apr,7.1,1984,United Kingdom,GBR,spring
May,9.1,1984,United Kingdom,GBR,spring
Jun,13.2,1984,United Kingdom,GBR,summer
Jul,15.4,1984,United Kingdom,GBR,summer
Aug,15.9,1984,United Kingdom,GBR,summer
Sep,12.1,1984,United Kingdom,GBR,autumn
Oct,9.7,1984,United Kingdom,GBR,autumn
Nov,6.7,1984,United Kingdom,GBR,autumn
Dec,4.5,1984,United Kingdom,GBR,winter
Jan,0.2,1985,United Kingdom,GBR,winter
Feb,1.9,1985,United Kingdom,GBR,winter
Mar,3.6,1985,United Kingdom,GBR,spring
Apr,7.2,1985,United Kingdom,GBR,spring
May,9.7,1985,United Kingdom,GBR,spring
Jun,11.5,1985,United Kingdom,GBR,summer
Jul,14.6,1985,United Kingdom,GBR,summer
Aug,13.3,1985,United Kingdom,GBR,summer
Sep,12.8,1985,United Kingdom,GBR,autumn
Oct,9.9,1985,United Kingdom,GBR,autumn
Nov,3.0,1985,United Kingdom,GBR,autumn
Dec,5.0,1985,United Kingdom,GBR,winter
Jan,2.4,1986,United Kingdom,GBR,winter
Feb,-1.1,1986,United Kingdom,GBR,winter
Mar,4.1,1986,United Kingdom,GBR,spring
Apr,4.8,1986,United Kingdom,GBR,spring
May,9.9,1986,United Kingdom,GBR,spring
Jun,13.3,1986,United Kingdom,GBR,summer
Jul,14.3,1986,United Kingdom,GBR,summer
