month,tasmax,year,country,iso3,season
Jan,30.1,1977,Indonesia,IDN,winter
Feb,29.7,1977,Indonesia,IDN,winter
Mar,30.1,1977,Indonesia,IDN,spring
Apr,30.9,1977,Indonesia,IDN,spring
May,30.9,1977,Indonesia,IDN,spring
Jun,30.2,1977,Indonesia,IDN,summer
Jul,30.2,1977,Indonesia,IDN,summer
Aug,30.2,1977,Indonesia,IDN,summer
Sep,30.9,1977,Indonesia,IDN,autumn
Oct,31.3,1977,Indonesia,IDN,autumn
Nov,31.0,1977,Indonesia,IDN,autumn
Dec,30.6,1977,Indonesia,IDN,winter
Jan,30.2,1978,Indonesia,IDN,winter
Feb,30.4,1978,Indonesia,IDN,winter
Mar,30.5,1978,Indonesia,IDN,spring
Apr,30.9,1978,Indonesia,IDN,spring
May,31.0,1978,Indonesia,IDN,spring
Jun,30.4,1978,Indonesia,IDN,summer
Jul,30.1,1978,Indonesia,IDN,summer
Aug,30.5,1978,Indonesia,IDN,summer
Sep,30.5,1978,Indonesia,IDN,autumn
Oct,31.1,1978,Indonesia,IDN,autumn
Nov,30.7,1978,Indonesia,IDN,autumn
Dec,30.3,1978,Indonesia,IDN,winter
Jan,30.4,1979,Indonesia,IDN,winter
Feb,30.8,1979,Indonesia,IDN,winter
Mar,30.7,1979,Indonesia,IDN,spring
Apr,30.8,1979,Indonesia,IDN,spring
May,31.1,1979,Indonesia,IDN,spring
Jun,30.4,1979,Indonesia,IDN,summer
Jul,30.3,1979,Indonesia,IDN,summer
Aug,30.8,1979,Indonesia,IDN,summer
Sep,30.7,1979,Indonesia,IDN,autumn
Oct,31.4,1979,Indonesia,IDN,autumn
Nov,30.9,1979,Indonesia,IDN,autumn
Dec,30.4,1979,Indonesia,IDN,winter
Jan,30.2,1980,Indonesia,IDN,winter
Feb,30.3,1980,Indonesia,IDN,winter
Mar,30.7,1980,Indonesia,IDN,spring
Apr,30.8,1980,Indonesia,IDN,spring
May,31.2,1980,Indonesia,IDN,spring
Jun,30.6,1980,Indonesia,IDN,summer
Jul,30.6,1980,Indonesia,IDN,summer
Aug,30.3,1980,Indonesia,IDN,summer
Sep,31.0,1980,Indonesia,IDN,autumn
Oct,31.3,1980,Indonesia,IDN,autumn
Nov,31.0,1980,Indonesia,IDN,autumn
Dec,30.3,1980,Indonesia,IDN,winter
Jan,29.9,1981,Indonesia,IDN,winter
Feb,30.2,1981,Indonesia,IDN,winter
Mar,30.7,1981,Indonesia,IDN,spring
Apr,30.8,1981,Indonesia,IDN,spring
May,31.0,1981,Indonesia,IDN,spring
Jun,30.9,1981,Indonesia,IDN,summer
Jul,30.6,1981,Indonesia,IDN,summer
Aug,31.4,1981,Indonesia,IDN,summer
Sep,30.8,1981,Indonesia,IDN,autumn
Oct,31.3,1981,Indonesia,IDN,autumn
Nov,31.1,1981,Indonesia,IDN,autumn
Dec,30.4,1981,Indonesia,IDN,winter
Jan,30.1,1982,Indonesia,IDN,winter
Feb,30.5,1982,Indonesia,IDN,winter
Mar,30.6,1982,Indonesia,IDN,spring
Apr,30.8,1982,Indonesia,IDN,spring
May,30.9,1982,Indonesia,IDN,spring
Jun,30.7,1982,Indonesia,IDN,summer
Jul,30.5,1982,Indonesia,IDN,summer
Aug,30.7,1982,Indonesia,IDN,summer
Sep,31.1,1982,Indonesia,IDN,autumn
Oct,31.3,1982,Indonesia,IDN,autumn
Nov,31.5,1982,Indonesia,IDN,autumn
Dec,31.2,1982,Indonesia,IDN,winter
Jan,30.5,1983,Indonesia,IDN,winter
Feb,31.2,1983,Indonesia,IDN,winter
Mar,31.4,1983,Indonesia,IDN,spring
Apr,31.5,1983,Indonesia,IDN,spring
May,31.0,1983,Indonesia,IDN,spring
Jun,30.8,1983,Indonesia,IDN,summer
Jul,30.4,1983,Indonesia,IDN,summer
Aug,30.7,1983,Indonesia,IDN,summer
Sep,30.9,1983,Indonesia,IDN,autumn
Oct,31.3,1983,Indonesia,IDN,autumn
Nov,30.8,1983,Indonesia,IDN,autumn
Dec,30.3,1983,Indonesia,IDN,winter
Jan,29.9,1984,Indonesia,IDN,winter
Feb,29.7,1984,Indonesia,IDN,winter
Mar,30.3,1984,Indonesia,IDN,spring
Apr,30.5,1984,Indonesia,IDN,spring
May,30.5,1984,Indonesia,IDN,spring
Jun,30.2,1984,Indonesia,IDN,summer
Jul,29.9,1984,Indonesia,IDN,summer
Aug,30.6,1984,Indonesia,IDN,summer
Sep,30.3,1984,Indonesia,IDN,autumn
Oct,30.9,1984,Indonesia,IDN,autumn
Nov,30.7,1984,Indonesia,IDN,autumn
Dec,30.3,1984,Indonesia,IDN,winter
Jan,30.4,1985,Indonesia,IDN,winter
Feb,30.6,1985,Indonesia,IDN,winter
Mar,30.5,1985,Indonesia,IDN,spring
Apr,30.7,1985,Indonesia,IDN,spring
May,30.9,1985,Indonesia,IDN,spring
Jun,30.6,1985,Indonesia,IDN,summer
Jul,30.0,1985,Indonesia,IDN,summer
Aug,30.5,1985,Indonesia,IDN,summer
Sep,30.6,1985,Indonesia,IDN,autumn
Oct,31.0,1985,Indonesia,IDN,autumn
Nov,30.9,1985,Indonesia,IDN,autumn
Dec,30.6,1985,Indonesia,IDN,winter
Jan,29.8,1986,Indonesia,IDN,winter
Feb,30.5,1986,Indonesia,IDN,winter
Mar,30.4,1986,Indonesia,IDN,spring
Apr,30.8,1986,Indonesia,IDN,spring
May,31.3,1986,Indonesia,IDN,spring
Jun,30.6,1986,Indonesia,IDN,summer
Jul,30.5,1986,Indonesia,IDN,summer
Aug,30.8,1986,Indonesia,IDN,summer
Sep,30.9,1986,Indonesia,IDN,autumn
Oct,31.0,1986,Indonesia,IDN,autumn
Nov,30.7,1986,Indonesia,IDN,autumn
Dec,30.7,1986,Indonesia,IDN,winter
Jan,30.0,1987,Indonesia,IDN,winter
Feb,30.4,1987,Indonesia,IDN,winter
Mar,31.0,1987,Indonesia,IDN,spring
Apr,31.1,1987,Indonesia,IDN,spring
May,31.1,1987,Indonesia,IDN,spring
Jun,31.1,1987,Indonesia,IDN,summer
Jul,30.8,1987,Indonesia,IDN,summer
Aug,30.7,1987,Indonesia,IDN,summer
Sep,31.1,1987,Indonesia,IDN,autumn
Oct,31.4,1987,Indonesia,IDN,autumn
Nov,31.4,1987,Indonesia,IDN,autumn
Dec,30.6,1987,Indonesia,IDN,winter
Jan,30.6,1988,Indonesia,IDN,winter
Feb,30.7,1988,Indonesia,IDN,winter
Mar,30.9,1988,Indonesia,IDN,spring
Apr,31.1,1988,Indonesia,IDN,spring
May,31.1,1988,Indonesia,IDN,spring
Jun,30.7,1988,Indonesia,IDN,summer
Jul,30.3,1988,Indonesia,IDN,summer
Aug,30.4,1988,Indonesia,IDN,summer
Sep,30.6,1988,Indonesia,IDN,autumn
Oct,31.3,1988,Indonesia,IDN,autumn
Nov,30.7,1988,Indonesia,IDN,autumn
Dec,30.0,1988,Indonesia,IDN,winter
Jan,30.3,1989,Indonesia,IDN,winter
Feb,30.0,1989,Indonesia,IDN,winter
Mar,30.3,1989,Indonesia,IDN,spring
Apr,30.8,1989,Indonesia,IDN,spring
May,30.8,1989,Indonesia,IDN,spring
Jun,30.4,1989,Indonesia,IDN,summer
Jul,30.5,1989,Indonesia,IDN,summer
Aug,30.5,1989,Indonesia,IDN,summer
Sep,30.8,1989,Indonesia,IDN,autumn
Oct,31.0,1989,Indonesia,IDN,autumn
Nov,30.9,1989,Indonesia,IDN,autumn
Dec,30.6,1989,Indonesia,IDN,winter
Jan,30.1,1990,Indonesia,IDN,winter
Feb,30.7,1990,Indonesia,IDN,winter
Mar,31.0,1990,Indonesia,IDN,spring
Apr,31.4,1990,Indonesia,IDN,spring
May,31.1,1990,Indonesia,IDN,spring
Jun,30.8,1990,Indonesia,IDN,summer
Jul,30.5,1990,Indonesia,IDN,summer
Aug,30.9,1990,Indonesia,IDN,summer
Sep,30.9,1990,Indonesia,IDN,autumn
Oct,31.4,1990,Indonesia,IDN,autumn
Nov,31.3,1990,Indonesia,IDN,autumn
Dec,30.8,1990,Indonesia,IDN,winter
Jan,30.3,1991,Indonesia,IDN,winter
Feb,30.5,1991,Indonesia,IDN,winter
Mar,30.9,1991,Indonesia,IDN,spring
Apr,31.1,1991,Indonesia,IDN,spring
May,30.9,1991,Indonesia,IDN,spring
Jun,31.0,1991,Indonesia,IDN,summer
Jul,30.6,1991,Indonesia,IDN,summer
Aug,30.8,1991,Indonesia,IDN,summer
Sep,31.0,1991,Indonesia,IDN,autumn
Oct,31.2,1991,Indonesia,IDN,autumn
Nov,30.8,1991,Indonesia,IDN,autumn
Dec,30.5,1991,Indonesia,IDN,winter
Jan,30.3,1992,Indonesia,IDN,winter
Feb,30.7,1992,Indonesia,IDN,winter
Mar,31.1,1992,Indonesia,IDN,spring
Apr,31.2,1992,Indonesia,IDN,spring
May,31.0,1992,Indonesia,IDN,spring
Jun,30.7,1992,Indonesia,IDN,summer
Jul,30.3,1992,Indonesia,IDN,summer
Aug,31.0,1992,Indonesia,IDN,summer
Sep,31.1,1992,Indonesia,IDN,autumn
Oct,31.0,1992,Indonesia,IDN,autumn
Nov,30.8,1992,Indonesia,IDN,autumn
Dec,30.3,1992,Indonesia,IDN,winter
Jan,30.2,1993,Indonesia,IDN,winter
Feb,30.4,1993,Indonesia,IDN,winter
Mar,30.6,1993,Indonesia,IDN,spring
Apr,30.9,1993,Indonesia,IDN,spring
May,30.8,1993,Indonesia,IDN,spring
Jun,30.8,1993,Indonesia,IDN,summer
Jul,30.5,1993,Indonesia,IDN,summer
Aug,30.9,1993,Indonesia,IDN,summer
Sep,30.7,1993,Indonesia,IDN,autumn
Oct,31.1,1993,Indonesia,IDN,autumn
Nov,31.2,1993,Indonesia,IDN,autumn
Dec,30.7,1993,Indonesia,IDN,winter
