month,tasmax,year,country,iso3,season
Feb,29.1,1987,Philippines,PHL,winter
Mar,31.0,1987,Philippines,PHL,spring
Apr,32.1,1987,Philippines,PHL,spring
May,32.9,1987,Philippines,PHL,spring
Jun,31.6,1987,Philippines,PHL,summer
Jul,29.9,1987,Philippines,PHL,summer
Aug,30.5,1987,Philippines,PHL,summer
Sep,30.3,1987,Philippines,PHL,autumn
Oct,31.1,1987,Philippines,PHL,autumn
Nov,30.4,1987,Philippines,PHL,autumn
Dec,29.8,1987,Philippines,PHL,winter
Jan,30.2,1988,Philippines,PHL,winter
Feb,30.1,1988,Philippines,PHL,winter
Mar,31.6,1988,Philippines,PHL,spring
Apr,31.9,1988,Philippines,PHL,spring
May,31.9,1988,Philippines,PHL,spring
Jun,30.8,1988,Philippines,PHL,summer
Jul,30.1,1988,Philippines,PHL,summer
Aug,30.7,1988,Philippines,PHL,summer
Sep,30.7,1988,Philippines,PHL,autumn
Oct,29.6,1988,Philippines,PHL,autumn
Nov,29.0,1988,Philippines,PHL,autumn
Dec,28.6,1988,Philippines,PHL,winter
Jan,29.2,1989,Philippines,PHL,winter
Feb,28.8,1989,Philippines,PHL,winter
Mar,29.5,1989,Philippines,PHL,spring
Apr,31.3,1989,Philippines,PHL,spring
May,31.0,1989,Philippines,PHL,spring
Jun,30.4,1989,Philippines,PHL,summer
Jul,30.3,1989,Philippines,PHL,summer
Aug,29.8,1989,Philippines,PHL,summer
Sep,30.1,1989,Philippines,PHL,autumn
Oct,30.2,1989,Philippines,PHL,autumn
Nov,29.9,1989,Philippines,PHL,autumn
Dec,28.8,1989,Philippines,PHL,winter
Jan,29.2,1990,Philippines,PHL,winter
Feb,30.4,1990,Philippines,PHL,winter
Mar,30.3,1990,Philippines,PHL,spring
Apr,32.0,1990,Philippines,PHL,spring
May,31.3,1990,Philippines,PHL,spring
Jun,29.9,1990,Philippines,PHL,summer
Jul,30.2,1990,Philippines,PHL,summer
Aug,30.0,1990,Philippines,PHL,summer
Sep,30.1,1990,Philippines,PHL,autumn
Oct,30.1,1990,Philippines,PHL,autumn
Nov,29.6,1990,Philippines,PHL,autumn
Dec,29.5,1990,Philippines,PHL,winter
Jan,29.4,1991,Philippines,PHL,winter
Feb,29.3,1991,Philippines,PHL,winter
Mar,30.6,1991,Philippines,PHL,spring
Apr,31.4,1991,Philippines,PHL,spring
May,32.2,1991,Philippines,PHL,spring
Jun,31.0,1991,Philippines,PHL,summer
Jul,30.2,1991,Philippines,PHL,summer
Aug,29.8,1991,Philippines,PHL,summer
Sep,29.8,1991,Philippines,PHL,autumn
Oct,29.9,1991,Philippines,PHL,autumn
Nov,29.0,1991,Philippines,PHL,autumn
Dec,29.1,1991,Philippines,PHL,winter
Jan,28.8,1992,Philippines,PHL,winter
Feb,29.4,1992,Philippines,PHL,winter
Mar,31.1,1992,Philippines,PHL,spring
Apr,31.6,1992,Philippines,PHL,spring
May,31.9,1992,Philippines,PHL,spring
Jun,31.0,1992,Philippines,PHL,summer
Jul,29.9,1992,Philippines,PHL,summer
Aug,30.2,1992,Philippines,PHL,summer
Sep,30.1,1992,Philippines,PHL,autumn
Oct,29.9,1992,Philippines,PHL,autumn
Nov,29.5,1992,Philippines,PHL,autumn
Dec,29.8,1992,Philippines,PHL,winter
Jan,28.6,1993,Philippines,PHL,winter
Feb,29.0,1993,Philippines,PHL,winter
Mar,29.9,1993,Philippines,PHL,spring
Apr,31.5,1993,Philippines,PHL,spring
May,32.1,1993,Philippines,PHL,spring
Jun,31.5,1993,Philippines,PHL,summer
Jul,30.2,1993,Philippines,PHL,summer
Aug,29.9,1993,Philippines,PHL,summer
Sep,29.9,1993,Philippines,PHL,autumn
Oct,29.6,1993,Philippines,PHL,autumn
Nov,30.1,1993,Philippines,PHL,autumn
Dec,28.8,1993,Philippines,PHL,winter
Jan,29.2,1994,Philippines,PHL,winter
Feb,29.8,1994,Philippines,PHL,winter
Mar,30.6,1994,Philippines,PHL,spring
Apr,31.7,1994,Philippines,PHL,spring
May,31.7,1994,Philippines,PHL,spring
Jun,30.6,1994,Philippines,PHL,summer
Jul,29.4,1994,Philippines,PHL,summer
Aug,29.8,1994,Philippines,PHL,summer
Sep,29.6,1994,Philippines,PHL,autumn
Oct,30.0,1994,Philippines,PHL,autumn
Nov,30.0,1994,Philippines,PHL,autumn
Dec,29.6,1994,Philippines,PHL,winter
Jan,29.0,1995,Philippines,PHL,winter
Feb,29.1,1995,Philippines,PHL,winter
Mar,30.4,1995,Philippines,PHL,spring
Apr,31.5,1995,Philippines,PHL,spring
May,31.5,1995,Philippines,PHL,spring
Jun,30.8,1995,Philippines,PHL,summer
Jul,29.8,1995,Philippines,PHL,summer
Aug,29.7,1995,Philippines,PHL,summer
Sep,29.3,1995,Philippines,PHL,autumn
Oct,30.0,1995,Philippines,PHL,autumn
Nov,29.5,1995,Philippines,PHL,autumn
Dec,28.4,1995,Philippines,PHL,winter
Jan,28.2,1996,Philippines,PHL,winter
Feb,28.2,1996,Philippines,PHL,winter
Mar,30.2,1996,Philippines,PHL,spring
Apr,30.3,1996,Philippines,PHL,spring
May,30.6,1996,Philippines,PHL,spring
Jun,30.6,1996,Philippines,PHL,summer
Jul,29.8,1996,Philippines,PHL,summer
Aug,29.8,1996,Philippines,PHL,summer
Sep,29.8,1996,Philippines,PHL,autumn
Oct,30.0,1996,Philippines,PHL,autumn
Nov,29.0,1996,Philippines,PHL,autumn
Dec,28.6,1996,Philippines,PHL,winter
Jan,27.9,1997,Philippines,PHL,winter
Feb,28.6,1997,Philippines,PHL,winter
Mar,29.6,1997,Philippines,PHL,spring
Apr,31.1,1997,Philippines,PHL,spring
May,31.3,1997,Philippines,PHL,spring
Jun,30.5,1997,Philippines,PHL,summer
Jul,29.7,1997,Philippines,PHL,summer
Aug,29.8,1997,Philippines,PHL,summer
Sep,29.9,1997,Philippines,PHL,autumn
Oct,30.4,1997,Philippines,PHL,autumn
Nov,30.4,1997,Philippines,PHL,autumn
Dec,29.9,1997,Philippines,PHL,winter
Jan,29.9,1998,Philippines,PHL,winter
Feb,30.5,1998,Philippines,PHL,winter
Mar,31.2,1998,Philippines,PHL,spring
Apr,32.2,1998,Philippines,PHL,spring
May,32.1,1998,Philippines,PHL,spring
Jun,31.0,1998,Philippines,PHL,summer
Jul,30.9,1998,Philippines,PHL,summer
Aug,30.9,1998,Philippines,PHL,summer
Sep,30.1,1998,Philippines,PHL,autumn
Oct,29.9,1998,Philippines,PHL,autumn
Nov,30.0,1998,Philippines,PHL,autumn
Dec,29.4,1998,Philippines,PHL,winter
Jan,29.0,1999,Philippines,PHL,winter
Feb,28.9,1999,Philippines,PHL,winter
Mar,30.3,1999,Philippines,PHL,spring
Apr,30.8,1999,Philippines,PHL,spring
May,31.2,1999,Philippines,PHL,spring
Jun,29.9,1999,Philippines,PHL,summer
Jul,29.6,1999,Philippines,PHL,summer
Aug,29.3,1999,Philippines,PHL,summer
Sep,29.4,1999,Philippines,PHL,autumn
Oct,29.9,1999,Philippines,PHL,autumn
Nov,29.2,1999,Philippines,PHL,autumn
Dec,28.8,1999,Philippines,PHL,winter
Jan,29.2,2000,Philippines,PHL,winter
Feb,28.8,2000,Philippines,PHL,winter
Mar,30.1,2000,Philippines,PHL,spring
Apr,30.9,2000,Philippines,PHL,spring
May,31.0,2000,Philippines,PHL,spring
Jun,30.4,2000,Philippines,PHL,summer
Jul,29.2,2000,Philippines,PHL,summer
Aug,29.7,2000,Philippines,PHL,summer
Sep,29.8,2000,Philippines,PHL,autumn
Oct,29.8,2000,Philippines,PHL,autumn
Nov,29.8,2000,Philippines,PHL,autumn
Dec,29.1,2000,Philippines,PHL,winter
Jan,29.3,2001,Philippines,PHL,winter
Feb,29.5,2001,Philippines,PHL,winter
Mar,30.2,2001,Philippines,PHL,spring
Apr,31.8,2001,Philippines,PHL,spring
May,31.2,2001,Philippines,PHL,spring
Jun,30.8,2001,Philippines,PHL,summer
Jul,29.8,2001,Philippines,PHL,summer
Aug,29.5,2001,Philippines,PHL,summer
Sep,30.0,2001,Philippines,PHL,autumn
Oct,30.2,2001,Philippines,PHL,autumn
Nov,29.1,2001,Philippines,PHL,autumn
Dec,28.6,2001,Philippines,PHL,winter
Jan,28.9,2002,Philippines,PHL,winter
Feb,28.9,2002,Philippines,PHL,winter
Mar,30.5,2002,Philippines,PHL,spring
Apr,31.5,2002,Philippines,PHL,spring
May,31.1,2002,Philippines,PHL,spring
Jun,30.8,2002,Philippines,PHL,summer
Jul,29.4,2002,Philippines,PHL,summer
Aug,29.4,2002,Philippines,PHL,summer
Sep,29.5,2002,Philippines,PHL,autumn
Oct,30.3,2002,Philippines,PHL,autumn
Nov,29.8,2002,Philippines,PHL,autumn
Dec,29.6,2002,Philippines,PHL,winter
Jan,28.8,2003,Philippines,PHL,winter
Feb,29.4,2003,Philippines,PHL,winter
Mar,30.3,2003,Philippines,PHL,spring
Apr,32.0,2003,Philippines,PHL,spring
May,31.4,2003,Philippines,PHL,spring
Jun,30.2,2003,Philippines,PHL,summer
Jul,29.9,2003,Philippines,PHL,summer
Aug,29.7,2003,Philippines,PHL,summer
Sep,29.4,2003,Philippines,PHL,autumn
Oct,30.0,2003,Philippines,PHL,autumn
Nov,29.6,2003,Philippines,PHL,autumn
Dec,28.7,2003,Philippines,PHL,winter
Jan,28.5,2004,Philippines,PHL,winter
Feb,29.1,2004,Philippines,PHL,winter
Mar,30.1,2004,Philippines,PHL,spring
Apr,31.9,2004,Philippines,PHL,spring
May,31.5,2004,Philippines,PHL,spring
Jun,30.0,2004,Philippines,PHL,summer
Jul,29.8,2004,Philippines,PHL,summer
Aug,29.9,2004,Philippines,PHL,summer
Sep,30.2,2004,Philippines,PHL,autumn
Oct,29.6,2004,Philippines,PHL,autumn
Nov,29.8,2004,Philippines,PHL,autumn
Dec,29.5,2004,Philippines,PHL,winter
Jan,29.8,2005,Philippines,PHL,winter
Feb,29.7,2005,Philippines,PHL,winter
Mar,30.4,2005,Philippines,PHL,spring
Apr,31.3,2005,Philippines,PHL,spring
May,31.9,2005,Philippines,PHL,spring
Jun,30.4,2005,Philippines,PHL,summer
Jul,30.0,2005,Philippines,PHL,summer
