Rainfall - (MM), Year, Statistics, Country, ISO3
268.5, 1998, Mar Average, Indonesia, IDN
255.2, 1998, Apr Average, Indonesia, IDN
251.0, 1998, May Average, Indonesia, IDN
226.8, 1998, Jun Average, Indonesia, IDN
210.2, 1998, Jul Average, Indonesia, IDN
232.3, 1998, Aug Average, Indonesia, IDN
226.9, 1998, Sep Average, Indonesia, IDN
267.6, 1998, Oct Average, Indonesia, IDN
284.8, 1998, Nov Average, Indonesia, IDN
288.6, 1998, Dec Average, Indonesia, IDN
312.3, 1999, Jan Average, Indonesia, IDN
271.4, 1999, Feb Average, Indonesia, IDN
299.6, 1999, Mar Average, Indonesia, IDN
272.7, 1999, Apr Average, Indonesia, IDN
239.9, 1999, May Average, Indonesia, IDN
195.8, 1999, Jun Average, Indonesia, IDN
193.5, 1999, Jul Average, Indonesia, IDN
171.1, 1999, Aug Average, Indonesia, IDN
177.5, 1999, Sep Average, Indonesia, IDN
284.1, 1999, Oct Average, Indonesia, IDN
278.9, 1999, Nov Average, Indonesia, IDN
294.3, 1999, Dec Average, Indonesia, IDN
300.1, 2000, Jan Average, Indonesia, IDN
250.0, 2000, Feb Average, Indonesia, IDN
292.1, 2000, Mar Average, Indonesia, IDN
287.2, 2000, Apr Average, Indonesia, IDN
238.6, 2000, May Average, Indonesia, IDN
231.9, 2000, Jun Average, Indonesia, IDN
178.2, 2000, Jul Average, Indonesia, IDN
184.8, 2000, Aug Average, Indonesia, IDN
183.8, 2000, Sep Average, Indonesia, IDN
261.5, 2000, Oct Average, Indonesia, IDN
318.2, 2000, Nov Average, Indonesia, IDN
281.6, 2000, Dec Average, Indonesia, IDN
330.0, 2001, Jan Average, Indonesia, IDN
253.5, 2001, Feb Average, Indonesia, IDN
310.4, 2001, Mar Average, Indonesia, IDN
306.2, 2001, Apr Average, Indonesia, IDN
192.4, 2001, May Average, Indonesia, IDN
205.9, 2001, Jun Average, Indonesia, IDN
144.3, 2001, Jul Average, Indonesia, IDN
146.4, 2001, Aug Average, Indonesia, IDN
199.5, 2001, Sep Average, Indonesia, IDN
294.4, 2001, Oct Average, Indonesia, IDN
276.1, 2001, Nov Average, Indonesia, IDN
285.7, 2001, Dec Average, Indonesia, IDN
287.5, 2002, Jan Average, Indonesia, IDN
224.5, 2002, Feb Average, Indonesia, IDN
288.9, 2002, Mar Average, Indonesia, IDN
270.7, 2002, Apr Average, Indonesia, IDN
218.9, 2002, May Average, Indonesia, IDN
182.0, 2002, Jun Average, Indonesia, IDN
153.1, 2002, Jul Average, Indonesia, IDN
141.1, 2002, Aug Average, Indonesia, IDN
162.1, 2002, Sep Average, Indonesia, IDN
167.1, 2002, Oct Average, Indonesia, IDN
265.1, 2002, Nov Average, Indonesia, IDN
303.4, 2002, Dec Average, Indonesia, IDN
299.1, 2003, Jan Average, Indonesia, IDN
282.1, 2003, Feb Average, Indonesia, IDN
311.0, 2003, Mar Average, Indonesia, IDN
299.6, 2003, Apr Average, Indonesia, IDN
218.1, 2003, May Average, Indonesia, IDN
163.8, 2003, Jun Average, Indonesia, IDN
164.8, 2003, Jul Average, Indonesia, IDN
190.9, 2003, Aug Average, Indonesia, IDN
188.1, 2003, Sep Average, Indonesia, IDN
270.2, 2003, Oct Average, Indonesia, IDN
267.4, 2003, Nov Average, Indonesia, IDN
316.7, 2003, Dec Average, Indonesia, IDN
304.7, 2004, Jan Average, Indonesia, IDN
236.5, 2004, Feb Average, Indonesia, IDN
298.3, 2004, Mar Average, Indonesia, IDN
257.2, 2004, Apr Average, Indonesia, IDN
243.5, 2004, May Average, Indonesia, IDN
148.5, 2004, Jun Average, Indonesia, IDN
179.6, 2004, Jul Average, Indonesia, IDN
106.8, 2004, Aug Average, Indonesia, IDN
174.5, 2004, Sep Average, Indonesia, IDN
190.4, 2004, Oct Average, Indonesia, IDN
262.4, 2004, Nov Average, Indonesia, IDN
300.3, 2004, Dec Average, Indonesia, IDN
262.2, 2005, Jan Average, Indonesia, IDN
221.1, 2005, Feb Average, Indonesia, IDN
284.7, 2005, Mar Average, Indonesia, IDN
273.6, 2005, Apr Average, Indonesia, IDN
248.0, 2005, May Average, Indonesia, IDN
175.3, 2005, Jun Average, Indonesia, IDN
175.3, 2005, Jul Average, Indonesia, IDN
163.6, 2005, Aug Average, Indonesia, IDN
168.2, 2005, Sep Average, Indonesia, IDN
266.7, 2005, Oct Average, Indonesia, IDN
274.7, 2005, Nov Average, Indonesia, IDN
303.0, 2005, Dec Average, Indonesia, IDN
282.3, 2006, Jan Average, Indonesia, IDN
294.3, 2006, Feb Average, Indonesia, IDN
312.1, 2006, Mar Average, Indonesia, IDN
296.1, 2006, Apr Average, Indonesia, IDN
236.9, 2006, May Average, Indonesia, IDN
230.9, 2006, Jun Average, Indonesia, IDN
133.6, 2006, Jul Average, Indonesia, IDN
138.9, 2006, Aug Average, Indonesia, IDN
153.7, 2006, Sep Average, Indonesia, IDN
139.2, 2006, Oct Average, Indonesia, IDN
191.5, 2006, Nov Average, Indonesia, IDN
308.9, 2006, Dec Average, Indonesia, IDN
293.5, 2007, Jan Average, Indonesia, IDN
269.6, 2007, Feb Average, Indonesia, IDN
288.2, 2007, Mar Average, Indonesia, IDN
311.6, 2007, Apr Average, Indonesia, IDN
268.2, 2007, May Average, Indonesia, IDN
234.9, 2007, Jun Average, Indonesia, IDN
201.9, 2007, Jul Average, Indonesia, IDN
170.6, 2007, Aug Average, Indonesia, IDN
163.4, 2007, Sep Average, Indonesia, IDN
208.3, 2007, Oct Average, Indonesia, IDN
238.2, 2007, Nov Average, Indonesia, IDN
303.3, 2007, Dec Average, Indonesia, IDN
246.2, 2008, Jan Average, Indonesia, IDN
262.2, 2008, Feb Average, Indonesia, IDN
324.1, 2008, Mar Average, Indonesia, IDN
306.9, 2008, Apr Average, Indonesia, IDN
213.1, 2008, May Average, Indonesia, IDN
234.2, 2008, Jun Average, Indonesia, IDN
195.3, 2008, Jul Average, Indonesia, IDN
223.3, 2008, Aug Average, Indonesia, IDN
197.0, 2008, Sep Average, Indonesia, IDN
265.5, 2008, Oct Average, Indonesia, IDN
307.5, 2008, Nov Average, Indonesia, IDN
323.6, 2008, Dec Average, Indonesia, IDN
303.5, 2009, Jan Average, Indonesia, IDN
259.5, 2009, Feb Average, Indonesia, IDN
337.5, 2009, Mar Average, Indonesia, IDN
287.8, 2009, Apr Average, Indonesia, IDN
221.7, 2009, May Average, Indonesia, IDN
165.7, 2009, Jun Average, Indonesia, IDN
159.8, 2009, Jul Average, Indonesia, IDN
170.3, 2009, Aug Average, Indonesia, IDN
153.5, 2009, Sep Average, Indonesia, IDN
211.2, 2009, Oct Average, Indonesia, IDN
265.8, 2009, Nov Average, Indonesia, IDN
308.0, 2009, Dec Average, Indonesia, IDN
287.3, 2010, Jan Average, Indonesia, IDN
232.2, 2010, Feb Average, Indonesia, IDN
334.4, 2010, Mar Average, Indonesia, IDN
320.3, 2010, Apr Average, Indonesia, IDN
310.8, 2010, May Average, Indonesia, IDN
261.5, 2010, Jun Average, Indonesia, IDN
229.2, 2010, Jul Average, Indonesia, IDN
243.2, 2010, Aug Average, Indonesia, IDN
306.0, 2010, Sep Average, Indonesia, IDN
267.3, 2010, Oct Average, Indonesia, IDN
302.1, 2010, Nov Average, Indonesia, IDN
278.9, 2010, Dec Average, Indonesia, IDN
293.2, 2011, Jan Average, Indonesia, IDN
249.9, 2011, Feb Average, Indonesia, IDN
306.0, 2011, Mar Average, Indonesia, IDN
301.1, 2011, Apr Average, Indonesia, IDN
259.5, 2011, May Average, Indonesia, IDN
220.2, 2011, Jun Average, Indonesia, IDN
165.2, 2011, Jul Average, Indonesia, IDN
157.7, 2011, Aug Average, Indonesia, IDN
166.9, 2011, Sep Average, Indonesia, IDN
252.2, 2011, Oct Average, Indonesia, IDN
284.3, 2011, Nov Average, Indonesia, IDN
327.4, 2011, Dec Average, Indonesia, IDN
272.7, 2012, Jan Average, Indonesia, IDN
278.5, 2012, Feb Average, Indonesia, IDN
334.7, 2012, Mar Average, Indonesia, IDN
292.4, 2012, Apr Average, Indonesia, IDN
274.0, 2012, May Average, Indonesia, IDN
176.2, 2012, Jun Average, Indonesia, IDN
169.6, 2012, Jul Average, Indonesia, IDN
161.2, 2012, Aug Average, Indonesia, IDN
170.7, 2012, Sep Average, Indonesia, IDN
219.2, 2012, Oct Average, Indonesia, IDN
297.9, 2012, Nov Average, Indonesia, IDN
292.5, 2012, Dec Average, Indonesia, IDN
280.3, 2013, Jan Average, Indonesia, IDN
302.3, 2013, Feb Average, Indonesia, IDN
276.1, 2013, Mar Average, Indonesia, IDN
281.4, 2013, Apr Average, Indonesia, IDN
269.9, 2013, May Average, Indonesia, IDN
191.0, 2013, Jun Average, Indonesia, IDN
180.9, 2013, Jul Average, Indonesia, IDN
177.5, 2013, Aug Average, Indonesia, IDN
185.2, 2013, Sep Average, Indonesia, IDN
208.9, 2013, Oct Average, Indonesia, IDN
293.5, 2013, Nov Average, Indonesia, IDN
333.5, 2013, Dec Average, Indonesia, IDN
268.9, 2014, Jan Average, Indonesia, IDN
171.7, 2014, Feb Average, Indonesia, IDN
230.2, 2014, Mar Average, Indonesia, IDN
292.3, 2014, Apr Average, Indonesia, IDN
236.1, 2014, May Average, Indonesia, IDN
198.3, 2014, Jun Average, Indonesia, IDN
164.5, 2014, Jul Average, Indonesia, IDN
191.3, 2014, Aug Average, Indonesia, IDN
168.4, 2014, Sep Average, Indonesia, IDN
166.9, 2014, Oct Average, Indonesia, IDN
253.3, 2014, Nov Average, Indonesia, IDN
332.1, 2014, Dec Average, Indonesia, IDN
280.2, 2015, Jan Average, Indonesia, IDN
256.7, 2015, Feb Average, Indonesia, IDN
260.4, 2015, Mar Average, Indonesia, IDN
286.2, 2015, Apr Average, Indonesia, IDN
215.3, 2015, May Average, Indonesia, IDN
202.1, 2015, Jun Average, Indonesia, IDN
129.2, 2015, Jul Average, Indonesia, IDN
132.8, 2015, Aug Average, Indonesia, IDN
112.5, 2015, Sep Average, Indonesia, IDN
139.0, 2015, Oct Average, Indonesia, IDN
248.3, 2015, Nov Average, Indonesia, IDN
289.3, 2015, Dec Average, Indonesia, IDN
253.9, 2016, Jan Average, Indonesia, IDN
286.6, 2016, Feb Average, Indonesia, IDN
289.6, 2016, Mar Average, Indonesia, IDN
270.1, 2016, Apr Average, Indonesia, IDN
264.3, 2016, May Average, Indonesia, IDN
214.0, 2016, Jun Average, Indonesia, IDN
203.6, 2016, Jul Average, Indonesia, IDN
179.8, 2016, Aug Average, Indonesia, IDN
229.7, 2016, Sep Average, Indonesia, IDN
245.2, 2016, Oct Average, Indonesia, IDN
287.8, 2016, Nov Average, Indonesia, IDN
298.2, 2016, Dec Average, Indonesia, IDN
294.3, 2017, Jan Average, Indonesia, IDN
266.0, 2017, Feb Average, Indonesia, IDN
294.8, 2017, Mar Average, Indonesia, IDN
302.9, 2017, Apr Average, Indonesia, IDN
272.9, 2017, May Average, Indonesia, IDN
203.3, 2017, Jun Average, Indonesia, IDN
193.9, 2017, Jul Average, Indonesia, IDN
191.9, 2017, Aug Average, Indonesia, IDN
207.3, 2017, Sep Average, Indonesia, IDN
242.9, 2017, Oct Average, Indonesia, IDN
334.1, 2017, Nov Average, Indonesia, IDN
300.0, 2017, Dec Average, Indonesia, IDN
273.3, 2018, Jan Average, Indonesia, IDN
261.0, 2018, Feb Average, Indonesia, IDN
310.6, 2018, Mar Average, Indonesia, IDN
276.8, 2018, Apr Average, Indonesia, IDN
261.4, 2018, May Average, Indonesia, IDN
205.7, 2018, Jun Average, Indonesia, IDN
197.6, 2018, Jul Average, Indonesia, IDN
145.6, 2018, Aug Average, Indonesia, IDN
149.7, 2018, Sep Average, Indonesia, IDN
215.2, 2018, Oct Average, Indonesia, IDN
298.3, 2018, Nov Average, Indonesia, IDN
314.6, 2018, Dec Average, Indonesia, IDN
266.5, 2019, Jan Average, Indonesia, IDN
238.7, 2019, Feb Average, Indonesia, IDN
286.5, 2019, Mar Average, Indonesia, IDN
275.3, 2019, Apr Average, Indonesia, IDN
227.1, 2019, May Average, Indonesia, IDN
243.1, 2019, Jun Average, Indonesia, IDN
147.8, 2019, Jul Average, Indonesia, IDN
114.0, 2019, Aug Average, Indonesia, IDN
118.0, 2019, Sep Average, Indonesia, IDN
199.4, 2019, Oct Average, Indonesia, IDN
184.2, 2019, Nov Average, Indonesia, IDN
286.3, 2019, Dec Average, Indonesia, IDN
255.2, 2020, Jan Average, Indonesia, IDN
246.9, 2020, Feb Average, Indonesia, IDN
288.3, 2020, Mar Average, Indonesia, IDN
329.2, 2020, Apr Average, Indonesia, IDN
267.1, 2020, May Average, Indonesia, IDN
227.1, 2020, Jun Average, Indonesia, IDN
221.0, 2020, Jul Average, Indonesia, IDN
169.6, 2020, Aug Average, Indonesia, IDN
231.4, 2020, Sep Average, Indonesia, IDN
260.5, 2020, Oct Average, Indonesia, IDN
323.8, 2020, Nov Average, Indonesia, IDN
275.9, 2020, Dec Average, Indonesia, IDN
