tasmax, Year, Statistics, Country, ISO3
24.07, 2017, Jun Average, China, CHN
25.85, 2017, Jul Average, China, CHN
25.08, 2017, Aug Average, China, CHN
20.09, 2017, Sep Average, China, CHN
13.86, 2017, Oct Average, China, CHN
6.48, 2017, Nov Average, China, CHN
-0.56, 2017, Dec Average, China, CHN
-0.42, 2018, Jan Average, China, CHN
1.95, 2018, Feb Average, China, CHN
9.49, 2018, Mar Average, China, CHN
16.42, 2018, Apr Average, China, CHN
19.73, 2018, May Average, China, CHN
23.66, 2018, Jun Average, China, CHN
25.52, 2018, Jul Average, China, CHN
25.17, 2018, Aug Average, China, CHN
21.59, 2018, Sep Average, China, CHN
14.69, 2018, Oct Average, China, CHN
7.44, 2018, Nov Average, China, CHN
1.05, 2018, Dec Average, China, CHN
-0.16, 2019, Jan Average, China, CHN
3.93, 2019, Feb Average, China, CHN
9.72, 2019, Mar Average, China, CHN
15.19, 2019, Apr Average, China, CHN
20.62, 2019, May Average, China, CHN
23.77, 2019, Jun Average, China, CHN
25.26, 2019, Jul Average, China, CHN
24.94, 2019, Aug Average, China, CHN
20.45, 2019, Sep Average, China, CHN
13.98, 2019, Oct Average, China, CHN
7.26, 2019, Nov Average, China, CHN
-0.44, 2019, Dec Average, China, CHN
