tasmax, Year, Statistics, Country, ISO3
32.7, 2002, Oct Average, Brazil, BRA
31.6, 2002, Nov Average, Brazil, BRA
31.2, 2002, Dec Average, Brazil, BRA
31.2, 2003, Jan Average, Brazil, BRA
31.2, 2003, Feb Average, Brazil, BRA
30.8, 2003, Mar Average, Brazil, BRA
30.6, 2003, Apr Average, Brazil, BRA
29.9, 2003, May Average, Brazil, BRA
30.3, 2003, Jun Average, Brazil, BRA
30.0, 2003, Jul Average, Brazil, BRA
30.5, 2003, Aug Average, Brazil, BRA
31.4, 2003, Sep Average, Brazil, BRA
31.9, 2003, Oct Average, Brazil, BRA
31.5, 2003, Nov Average, Brazil, BRA
31.4, 2003, Dec Average, Brazil, BRA
31.0, 2004, Jan Average, Brazil, BRA
30.7, 2004, Feb Average, Brazil, BRA
30.7, 2004, Mar Average, Brazil, BRA
31.0, 2004, Apr Average, Brazil, BRA
29.6, 2004, May Average, Brazil, BRA
29.6, 2004, Jun Average, Brazil, BRA
29.7, 2004, Jul Average, Brazil, BRA
30.9, 2004, Aug Average, Brazil, BRA
32.2, 2004, Sep Average, Brazil, BRA
32.1, 2004, Oct Average, Brazil, BRA
31.6, 2004, Nov Average, Brazil, BRA
31.2, 2004, Dec Average, Brazil, BRA
31.4, 2005, Jan Average, Brazil, BRA
31.3, 2005, Feb Average, Brazil, BRA
31.0, 2005, Mar Average, Brazil, BRA
30.8, 2005, Apr Average, Brazil, BRA
30.3, 2005, May Average, Brazil, BRA
30.2, 2005, Jun Average, Brazil, BRA
29.9, 2005, Jul Average, Brazil, BRA
31.8, 2005, Aug Average, Brazil, BRA
31.3, 2005, Sep Average, Brazil, BRA
32.5, 2005, Oct Average, Brazil, BRA
31.8, 2005, Nov Average, Brazil, BRA
30.9, 2005, Dec Average, Brazil, BRA
31.4, 2006, Jan Average, Brazil, BRA
31.1, 2006, Feb Average, Brazil, BRA
30.9, 2006, Mar Average, Brazil, BRA
30.3, 2006, Apr Average, Brazil, BRA
29.3, 2006, May Average, Brazil, BRA
29.6, 2006, Jun Average, Brazil, BRA
30.5, 2006, Jul Average, Brazil, BRA
31.4, 2006, Aug Average, Brazil, BRA
31.6, 2006, Sep Average, Brazil, BRA
32.2, 2006, Oct Average, Brazil, BRA
31.3, 2006, Nov Average, Brazil, BRA
31.4, 2006, Dec Average, Brazil, BRA
31.3, 2007, Jan Average, Brazil, BRA
31.0, 2007, Feb Average, Brazil, BRA
31.0, 2007, Mar Average, Brazil, BRA
30.8, 2007, Apr Average, Brazil, BRA
29.6, 2007, May Average, Brazil, BRA
30.0, 2007, Jun Average, Brazil, BRA
29.9, 2007, Jul Average, Brazil, BRA
30.9, 2007, Aug Average, Brazil, BRA
32.3, 2007, Sep Average, Brazil, BRA
32.3, 2007, Oct Average, Brazil, BRA
31.6, 2007, Nov Average, Brazil, BRA
31.1, 2007, Dec Average, Brazil, BRA
30.4, 2008, Jan Average, Brazil, BRA
30.6, 2008, Feb Average, Brazil, BRA
30.4, 2008, Mar Average, Brazil, BRA
30.3, 2008, Apr Average, Brazil, BRA
29.3, 2008, May Average, Brazil, BRA
29.1, 2008, Jun Average, Brazil, BRA
30.3, 2008, Jul Average, Brazil, BRA
31.6, 2008, Aug Average, Brazil, BRA
31.5, 2008, Sep Average, Brazil, BRA
32.4, 2008, Oct Average, Brazil, BRA
31.6, 2008, Nov Average, Brazil, BRA
31.0, 2008, Dec Average, Brazil, BRA
30.7, 2009, Jan Average, Brazil, BRA
30.7, 2009, Feb Average, Brazil, BRA
30.8, 2009, Mar Average, Brazil, BRA
30.5, 2009, Apr Average, Brazil, BRA
29.9, 2009, May Average, Brazil, BRA
29.1, 2009, Jun Average, Brazil, BRA
30.0, 2009, Jul Average, Brazil, BRA
31.3, 2009, Aug Average, Brazil, BRA
32.0, 2009, Sep Average, Brazil, BRA
32.1, 2009, Oct Average, Brazil, BRA
32.2, 2009, Nov Average, Brazil, BRA
31.0, 2009, Dec Average, Brazil, BRA
31.3, 2010, Jan Average, Brazil, BRA
31.8, 2010, Feb Average, Brazil, BRA
31.4, 2010, Mar Average, Brazil, BRA
30.7, 2010, Apr Average, Brazil, BRA
30.0, 2010, May Average, Brazil, BRA
29.4, 2010, Jun Average, Brazil, BRA
30.2, 2010, Jul Average, Brazil, BRA
31.0, 2010, Aug Average, Brazil, BRA
32.4, 2010, Sep Average, Brazil, BRA
32.2, 2010, Oct Average, Brazil, BRA
31.4, 2010, Nov Average, Brazil, BRA
31.2, 2010, Dec Average, Brazil, BRA
30.8, 2011, Jan Average, Brazil, BRA
30.6, 2011, Feb Average, Brazil, BRA
30.4, 2011, Mar Average, Brazil, BRA
30.5, 2011, Apr Average, Brazil, BRA
29.8, 2011, May Average, Brazil, BRA
29.7, 2011, Jun Average, Brazil, BRA
30.3, 2011, Jul Average, Brazil, BRA
31.3, 2011, Aug Average, Brazil, BRA
32.0, 2011, Sep Average, Brazil, BRA
31.7, 2011, Oct Average, Brazil, BRA
31.1, 2011, Nov Average, Brazil, BRA
31.0, 2011, Dec Average, Brazil, BRA
30.6, 2012, Jan Average, Brazil, BRA
30.7, 2012, Feb Average, Brazil, BRA
30.6, 2012, Mar Average, Brazil, BRA
30.6, 2012, Apr Average, Brazil, BRA
29.9, 2012, May Average, Brazil, BRA
29.8, 2012, Jun Average, Brazil, BRA
30.0, 2012, Jul Average, Brazil, BRA
31.4, 2012, Aug Average, Brazil, BRA
32.3, 2012, Sep Average, Brazil, BRA
32.5, 2012, Oct Average, Brazil, BRA
31.7, 2012, Nov Average, Brazil, BRA
31.4, 2012, Dec Average, Brazil, BRA
31.1, 2013, Jan Average, Brazil, BRA
31.1, 2013, Feb Average, Brazil, BRA
30.9, 2013, Mar Average, Brazil, BRA
30.4, 2013, Apr Average, Brazil, BRA
30.1, 2013, May Average, Brazil, BRA
30.2, 2013, Jun Average, Brazil, BRA
30.1, 2013, Jul Average, Brazil, BRA
30.7, 2013, Aug Average, Brazil, BRA
31.8, 2013, Sep Average, Brazil, BRA
32.0, 2013, Oct Average, Brazil, BRA
31.3, 2013, Nov Average, Brazil, BRA
31.3, 2013, Dec Average, Brazil, BRA
31.1, 2014, Jan Average, Brazil, BRA
30.9, 2014, Feb Average, Brazil, BRA
30.5, 2014, Mar Average, Brazil, BRA
30.6, 2014, Apr Average, Brazil, BRA
30.0, 2014, May Average, Brazil, BRA
30.1, 2014, Jun Average, Brazil, BRA
30.0, 2014, Jul Average, Brazil, BRA
31.5, 2014, Aug Average, Brazil, BRA
32.5, 2014, Sep Average, Brazil, BRA
32.5, 2014, Oct Average, Brazil, BRA
31.7, 2014, Nov Average, Brazil, BRA
31.2, 2014, Dec Average, Brazil, BRA
31.4, 2015, Jan Average, Brazil, BRA
31.1, 2015, Feb Average, Brazil, BRA
30.8, 2015, Mar Average, Brazil, BRA
30.8, 2015, Apr Average, Brazil, BRA
30.2, 2015, May Average, Brazil, BRA
30.2, 2015, Jun Average, Brazil, BRA
30.5, 2015, Jul Average, Brazil, BRA
32.1, 2015, Aug Average, Brazil, BRA
33.0, 2015, Sep Average, Brazil, BRA
32.5, 2015, Oct Average, Brazil, BRA
32.2, 2015, Nov Average, Brazil, BRA
31.8, 2015, Dec Average, Brazil, BRA
31.3, 2016, Jan Average, Brazil, BRA
31.3, 2016, Feb Average, Brazil, BRA
31.2, 2016, Mar Average, Brazil, BRA
31.4, 2016, Apr Average, Brazil, BRA
30.1, 2016, May Average, Brazil, BRA
29.5, 2016, Jun Average, Brazil, BRA
30.7, 2016, Jul Average, Brazil, BRA
31.8, 2016, Aug Average, Brazil, BRA
31.8, 2016, Sep Average, Brazil, BRA
32.4, 2016, Oct Average, Brazil, BRA
31.8, 2016, Nov Average, Brazil, BRA
31.3, 2016, Dec Average, Brazil, BRA
31.2, 2017, Jan Average, Brazil, BRA
31.1, 2017, Feb Average, Brazil, BRA
30.9, 2017, Mar Average, Brazil, BRA
30.6, 2017, Apr Average, Brazil, BRA
30.6, 2017, May Average, Brazil, BRA
30.3, 2017, Jun Average, Brazil, BRA
30.2, 2017, Jul Average, Brazil, BRA
31.5, 2017, Aug Average, Brazil, BRA
32.2, 2017, Sep Average, Brazil, BRA
32.3, 2017, Oct Average, Brazil, BRA
31.6, 2017, Nov Average, Brazil, BRA
31.2, 2017, Dec Average, Brazil, BRA
31.0, 2018, Jan Average, Brazil, BRA
30.8, 2018, Feb Average, Brazil, BRA
31.1, 2018, Mar Average, Brazil, BRA
30.8, 2018, Apr Average, Brazil, BRA
30.0, 2018, May Average, Brazil, BRA
29.5, 2018, Jun Average, Brazil, BRA
30.4, 2018, Jul Average, Brazil, BRA
31.0, 2018, Aug Average, Brazil, BRA
32.3, 2018, Sep Average, Brazil, BRA
32.2, 2018, Oct Average, Brazil, BRA
31.6, 2018, Nov Average, Brazil, BRA
31.1, 2018, Dec Average, Brazil, BRA
31.4, 2019, Jan Average, Brazil, BRA
31.2, 2019, Feb Average, Brazil, BRA
31.1, 2019, Mar Average, Brazil, BRA
31.0, 2019, Apr Average, Brazil, BRA
30.5, 2019, May Average, Brazil, BRA
30.5, 2019, Jun Average, Brazil, BRA
30.2, 2019, Jul Average, Brazil, BRA
31.3, 2019, Aug Average, Brazil, BRA
32.6, 2019, Sep Average, Brazil, BRA
32.4, 2019, Oct Average, Brazil, BRA
32.1, 2019, Nov Average, Brazil, BRA
31.5, 2019, Dec Average, Brazil, BRA
31.4, 2020, Jan Average, Brazil, BRA
31.3, 2020, Feb Average, Brazil, BRA
31.4, 2020, Mar Average, Brazil, BRA
30.7, 2020, Apr Average, Brazil, BRA
30.0, 2020, May Average, Brazil, BRA
30.2, 2020, Jun Average, Brazil, BRA
30.4, 2020, Jul Average, Brazil, BRA
31.8, 2020, Aug Average, Brazil, BRA
32.7, 2020, Sep Average, Brazil, BRA
32.8, 2020, Oct Average, Brazil, BRA
31.9, 2020, Nov Average, Brazil, BRA
31.5, 2020, Dec Average, Brazil, BRA
