tasmax, Year, Statistics, Country, ISO3
31.6, 1998, May Average, Indonesia, IDN
30.9, 1998, Jun Average, Indonesia, IDN
30.7, 1998, Jul Average, Indonesia, IDN
30.7, 1998, Aug Average, Indonesia, IDN
31.3, 1998, Sep Average, Indonesia, IDN
31.5, 1998, Oct Average, Indonesia, IDN
31.4, 1998, Nov Average, Indonesia, IDN
30.7, 1998, Dec Average, Indonesia, IDN
30.3, 1999, Jan Average, Indonesia, IDN
30.4, 1999, Feb Average, Indonesia, IDN
30.7, 1999, Mar Average, Indonesia, IDN
31.2, 1999, Apr Average, Indonesia, IDN
30.6, 1999, May Average, Indonesia, IDN
30.8, 1999, Jun Average, Indonesia, IDN
30.5, 1999, Jul Average, Indonesia, IDN
30.7, 1999, Aug Average, Indonesia, IDN
31.1, 1999, Sep Average, Indonesia, IDN
31.1, 1999, Oct Average, Indonesia, IDN
31.2, 1999, Nov Average, Indonesia, IDN
30.4, 1999, Dec Average, Indonesia, IDN
30.2, 2000, Jan Average, Indonesia, IDN
30.4, 2000, Feb Average, Indonesia, IDN
30.8, 2000, Mar Average, Indonesia, IDN
30.9, 2000, Apr Average, Indonesia, IDN
31.2, 2000, May Average, Indonesia, IDN
30.3, 2000, Jun Average, Indonesia, IDN
30.8, 2000, Jul Average, Indonesia, IDN
30.8, 2000, Aug Average, Indonesia, IDN
31.1, 2000, Sep Average, Indonesia, IDN
31.3, 2000, Oct Average, Indonesia, IDN
31.1, 2000, Nov Average, Indonesia, IDN
30.9, 2000, Dec Average, Indonesia, IDN
30.2, 2001, Jan Average, Indonesia, IDN
30.5, 2001, Feb Average, Indonesia, IDN
30.8, 2001, Mar Average, Indonesia, IDN
31.0, 2001, Apr Average, Indonesia, IDN
31.2, 2001, May Average, Indonesia, IDN
30.7, 2001, Jun Average, Indonesia, IDN
30.9, 2001, Jul Average, Indonesia, IDN
31.0, 2001, Aug Average, Indonesia, IDN
31.0, 2001, Sep Average, Indonesia, IDN
31.3, 2001, Oct Average, Indonesia, IDN
31.1, 2001, Nov Average, Indonesia, IDN
30.8, 2001, Dec Average, Indonesia, IDN
30.5, 2002, Jan Average, Indonesia, IDN
30.6, 2002, Feb Average, Indonesia, IDN
31.0, 2002, Mar Average, Indonesia, IDN
31.2, 2002, Apr Average, Indonesia, IDN
31.5, 2002, May Average, Indonesia, IDN
30.9, 2002, Jun Average, Indonesia, IDN
31.0, 2002, Jul Average, Indonesia, IDN
30.9, 2002, Aug Average, Indonesia, IDN
31.1, 2002, Sep Average, Indonesia, IDN
31.6, 2002, Oct Average, Indonesia, IDN
31.4, 2002, Nov Average, Indonesia, IDN
31.2, 2002, Dec Average, Indonesia, IDN
30.5, 2003, Jan Average, Indonesia, IDN
30.6, 2003, Feb Average, Indonesia, IDN
30.8, 2003, Mar Average, Indonesia, IDN
31.1, 2003, Apr Average, Indonesia, IDN
31.5, 2003, May Average, Indonesia, IDN
31.0, 2003, Jun Average, Indonesia, IDN
30.4, 2003, Jul Average, Indonesia, IDN
30.8, 2003, Aug Average, Indonesia, IDN
30.9, 2003, Sep Average, Indonesia, IDN
31.2, 2003, Oct Average, Indonesia, IDN
31.2, 2003, Nov Average, Indonesia, IDN
30.6, 2003, Dec Average, Indonesia, IDN
30.6, 2004, Jan Average, Indonesia, IDN
30.7, 2004, Feb Average, Indonesia, IDN
31.1, 2004, Mar Average, Indonesia, IDN
31.5, 2004, Apr Average, Indonesia, IDN
31.3, 2004, May Average, Indonesia, IDN
31.0, 2004, Jun Average, Indonesia, IDN
30.4, 2004, Jul Average, Indonesia, IDN
31.0, 2004, Aug Average, Indonesia, IDN
30.6, 2004, Sep Average, Indonesia, IDN
31.2, 2004, Oct Average, Indonesia, IDN
31.0, 2004, Nov Average, Indonesia, IDN
30.6, 2004, Dec Average, Indonesia, IDN
30.6, 2005, Jan Average, Indonesia, IDN
31.1, 2005, Feb Average, Indonesia, IDN
31.0, 2005, Mar Average, Indonesia, IDN
31.2, 2005, Apr Average, Indonesia, IDN
30.9, 2005, May Average, Indonesia, IDN
30.7, 2005, Jun Average, Indonesia, IDN
30.6, 2005, Jul Average, Indonesia, IDN
31.0, 2005, Aug Average, Indonesia, IDN
31.1, 2005, Sep Average, Indonesia, IDN
31.1, 2005, Oct Average, Indonesia, IDN
30.9, 2005, Nov Average, Indonesia, IDN
30.4, 2005, Dec Average, Indonesia, IDN
30.3, 2006, Jan Average, Indonesia, IDN
30.6, 2006, Feb Average, Indonesia, IDN
31.0, 2006, Mar Average, Indonesia, IDN
30.8, 2006, Apr Average, Indonesia, IDN
30.9, 2006, May Average, Indonesia, IDN
30.3, 2006, Jun Average, Indonesia, IDN
30.6, 2006, Jul Average, Indonesia, IDN
30.9, 2006, Aug Average, Indonesia, IDN
30.6, 2006, Sep Average, Indonesia, IDN
31.3, 2006, Oct Average, Indonesia, IDN
31.3, 2006, Nov Average, Indonesia, IDN
30.9, 2006, Dec Average, Indonesia, IDN
30.2, 2007, Jan Average, Indonesia, IDN
30.6, 2007, Feb Average, Indonesia, IDN
30.8, 2007, Mar Average, Indonesia, IDN
30.9, 2007, Apr Average, Indonesia, IDN
31.1, 2007, May Average, Indonesia, IDN
30.6, 2007, Jun Average, Indonesia, IDN
30.5, 2007, Jul Average, Indonesia, IDN
30.7, 2007, Aug Average, Indonesia, IDN
30.8, 2007, Sep Average, Indonesia, IDN
31.3, 2007, Oct Average, Indonesia, IDN
30.8, 2007, Nov Average, Indonesia, IDN
30.5, 2007, Dec Average, Indonesia, IDN
30.6, 2008, Jan Average, Indonesia, IDN
30.0, 2008, Feb Average, Indonesia, IDN
30.2, 2008, Mar Average, Indonesia, IDN
30.6, 2008, Apr Average, Indonesia, IDN
30.9, 2008, May Average, Indonesia, IDN
30.4, 2008, Jun Average, Indonesia, IDN
30.1, 2008, Jul Average, Indonesia, IDN
30.5, 2008, Aug Average, Indonesia, IDN
31.0, 2008, Sep Average, Indonesia, IDN
31.2, 2008, Oct Average, Indonesia, IDN
31.0, 2008, Nov Average, Indonesia, IDN
30.6, 2008, Dec Average, Indonesia, IDN
30.0, 2009, Jan Average, Indonesia, IDN
30.2, 2009, Feb Average, Indonesia, IDN
30.6, 2009, Mar Average, Indonesia, IDN
31.2, 2009, Apr Average, Indonesia, IDN
31.1, 2009, May Average, Indonesia, IDN
31.0, 2009, Jun Average, Indonesia, IDN
30.7, 2009, Jul Average, Indonesia, IDN
30.9, 2009, Aug Average, Indonesia, IDN
31.3, 2009, Sep Average, Indonesia, IDN
31.4, 2009, Oct Average, Indonesia, IDN
31.3, 2009, Nov Average, Indonesia, IDN
30.8, 2009, Dec Average, Indonesia, IDN
30.4, 2010, Jan Average, Indonesia, IDN
31.0, 2010, Feb Average, Indonesia, IDN
31.1, 2010, Mar Average, Indonesia, IDN
31.2, 2010, Apr Average, Indonesia, IDN
31.4, 2010, May Average, Indonesia, IDN
30.8, 2010, Jun Average, Indonesia, IDN
30.3, 2010, Jul Average, Indonesia, IDN
30.8, 2010, Aug Average, Indonesia, IDN
30.9, 2010, Sep Average, Indonesia, IDN
31.3, 2010, Oct Average, Indonesia, IDN
31.2, 2010, Nov Average, Indonesia, IDN
30.6, 2010, Dec Average, Indonesia, IDN
30.2, 2011, Jan Average, Indonesia, IDN
30.5, 2011, Feb Average, Indonesia, IDN
30.6, 2011, Mar Average, Indonesia, IDN
30.8, 2011, Apr Average, Indonesia, IDN
30.9, 2011, May Average, Indonesia, IDN
30.6, 2011, Jun Average, Indonesia, IDN
30.5, 2011, Jul Average, Indonesia, IDN
30.7, 2011, Aug Average, Indonesia, IDN
30.9, 2011, Sep Average, Indonesia, IDN
31.2, 2011, Oct Average, Indonesia, IDN
31.2, 2011, Nov Average, Indonesia, IDN
30.9, 2011, Dec Average, Indonesia, IDN
30.5, 2012, Jan Average, Indonesia, IDN
30.8, 2012, Feb Average, Indonesia, IDN
30.7, 2012, Mar Average, Indonesia, IDN
31.0, 2012, Apr Average, Indonesia, IDN
31.2, 2012, May Average, Indonesia, IDN
31.0, 2012, Jun Average, Indonesia, IDN
30.3, 2012, Jul Average, Indonesia, IDN
30.7, 2012, Aug Average, Indonesia, IDN
31.1, 2012, Sep Average, Indonesia, IDN
31.5, 2012, Oct Average, Indonesia, IDN
31.2, 2012, Nov Average, Indonesia, IDN
30.9, 2012, Dec Average, Indonesia, IDN
30.6, 2013, Jan Average, Indonesia, IDN
30.6, 2013, Feb Average, Indonesia, IDN
31.2, 2013, Mar Average, Indonesia, IDN
31.0, 2013, Apr Average, Indonesia, IDN
31.2, 2013, May Average, Indonesia, IDN
31.2, 2013, Jun Average, Indonesia, IDN
30.6, 2013, Jul Average, Indonesia, IDN
30.9, 2013, Aug Average, Indonesia, IDN
30.9, 2013, Sep Average, Indonesia, IDN
31.4, 2013, Oct Average, Indonesia, IDN
31.1, 2013, Nov Average, Indonesia, IDN
30.7, 2013, Dec Average, Indonesia, IDN
29.9, 2014, Jan Average, Indonesia, IDN
30.6, 2014, Feb Average, Indonesia, IDN
31.0, 2014, Mar Average, Indonesia, IDN
31.3, 2014, Apr Average, Indonesia, IDN
31.1, 2014, May Average, Indonesia, IDN
31.2, 2014, Jun Average, Indonesia, IDN
30.8, 2014, Jul Average, Indonesia, IDN
30.5, 2014, Aug Average, Indonesia, IDN
31.3, 2014, Sep Average, Indonesia, IDN
31.5, 2014, Oct Average, Indonesia, IDN
31.5, 2014, Nov Average, Indonesia, IDN
30.9, 2014, Dec Average, Indonesia, IDN
30.2, 2015, Jan Average, Indonesia, IDN
30.6, 2015, Feb Average, Indonesia, IDN
30.9, 2015, Mar Average, Indonesia, IDN
31.3, 2015, Apr Average, Indonesia, IDN
31.2, 2015, May Average, Indonesia, IDN
31.0, 2015, Jun Average, Indonesia, IDN
30.9, 2015, Jul Average, Indonesia, IDN
30.9, 2015, Aug Average, Indonesia, IDN
31.3, 2015, Sep Average, Indonesia, IDN
31.7, 2015, Oct Average, Indonesia, IDN
31.4, 2015, Nov Average, Indonesia, IDN
31.1, 2015, Dec Average, Indonesia, IDN
30.8, 2016, Jan Average, Indonesia, IDN
30.9, 2016, Feb Average, Indonesia, IDN
31.2, 2016, Mar Average, Indonesia, IDN
31.5, 2016, Apr Average, Indonesia, IDN
31.4, 2016, May Average, Indonesia, IDN
30.8, 2016, Jun Average, Indonesia, IDN
30.6, 2016, Jul Average, Indonesia, IDN
31.2, 2016, Aug Average, Indonesia, IDN
31.2, 2016, Sep Average, Indonesia, IDN
31.4, 2016, Oct Average, Indonesia, IDN
31.1, 2016, Nov Average, Indonesia, IDN
31.1, 2016, Dec Average, Indonesia, IDN
30.8, 2017, Jan Average, Indonesia, IDN
30.7, 2017, Feb Average, Indonesia, IDN
30.7, 2017, Mar Average, Indonesia, IDN
30.9, 2017, Apr Average, Indonesia, IDN
31.0, 2017, May Average, Indonesia, IDN
30.7, 2017, Jun Average, Indonesia, IDN
30.8, 2017, Jul Average, Indonesia, IDN
31.0, 2017, Aug Average, Indonesia, IDN
31.0, 2017, Sep Average, Indonesia, IDN
31.5, 2017, Oct Average, Indonesia, IDN
31.2, 2017, Nov Average, Indonesia, IDN
31.1, 2017, Dec Average, Indonesia, IDN
30.4, 2018, Jan Average, Indonesia, IDN
30.6, 2018, Feb Average, Indonesia, IDN
31.1, 2018, Mar Average, Indonesia, IDN
31.5, 2018, Apr Average, Indonesia, IDN
31.1, 2018, May Average, Indonesia, IDN
30.7, 2018, Jun Average, Indonesia, IDN
30.9, 2018, Jul Average, Indonesia, IDN
31.2, 2018, Aug Average, Indonesia, IDN
30.9, 2018, Sep Average, Indonesia, IDN
31.3, 2018, Oct Average, Indonesia, IDN
31.2, 2018, Nov Average, Indonesia, IDN
31.3, 2018, Dec Average, Indonesia, IDN
30.9, 2019, Jan Average, Indonesia, IDN
31.0, 2019, Feb Average, Indonesia, IDN
31.2, 2019, Mar Average, Indonesia, IDN
31.3, 2019, Apr Average, Indonesia, IDN
31.4, 2019, May Average, Indonesia, IDN
31.1, 2019, Jun Average, Indonesia, IDN
30.9, 2019, Jul Average, Indonesia, IDN
31.1, 2019, Aug Average, Indonesia, IDN
31.1, 2019, Sep Average, Indonesia, IDN
31.4, 2019, Oct Average, Indonesia, IDN
31.4, 2019, Nov Average, Indonesia, IDN
31.1, 2019, Dec Average, Indonesia, IDN
31.4, 2020, Jan Average, Indonesia, IDN
31.2, 2020, Feb Average, Indonesia, IDN
31.2, 2020, Mar Average, Indonesia, IDN
31.4, 2020, Apr Average, Indonesia, IDN
31.4, 2020, May Average, Indonesia, IDN
30.7, 2020, Jun Average, Indonesia, IDN
30.8, 2020, Jul Average, Indonesia, IDN
31.1, 2020, Aug Average, Indonesia, IDN
31.0, 2020, Sep Average, Indonesia, IDN
31.5, 2020, Oct Average, Indonesia, IDN
31.3, 2020, Nov Average, Indonesia, IDN
30.7, 2020, Dec Average, Indonesia, IDN
