month,rainfall_mm,year,country,iso3,season
Apr,24.9,1977,Russia,RUS,spring
May,34.4,1977,Russia,RUS,spring
Jun,54.4,1977,Russia,RUS,summer
Jul,68.1,1977,Russia,RUS,summer
Aug,62.5,1977,Russia,RUS,summer
Sep,54.1,1977,Russia,RUS,autumn
Oct,40.5,1977,Russia,RUS,autumn
Nov,33.5,1977,Russia,RUS,autumn
Dec,23.4,1977,Russia,RUS,winter
Jan,20.4,1978,Russia,RUS,winter
Feb,16.5,1978,Russia,RUS,winter
Mar,19.9,1978,Russia,RUS,spring
Apr,23.3,1978,Russia,RUS,spring
May,31.1,1978,Russia,RUS,spring
Jun,53.3,1978,Russia,RUS,summer
Jul,72.2,1978,Russia,RUS,summer
Aug,61.5,1978,Russia,RUS,summer
Sep,48.4,1978,Russia,RUS,autumn
Oct,36.9,1978,Russia,RUS,autumn
Nov,29.0,1978,Russia,RUS,autumn
Dec,25.4,1978,Russia,RUS,winter
Jan,24.2,1979,Russia,RUS,winter
Feb,21.0,1979,Russia,RUS,winter
Mar,16.2,1979,Russia,RUS,spring
Apr,19.2,1979,Russia,RUS,spring
May,32.8,1979,Russia,RUS,spring
Jun,48.9,1979,Russia,RUS,summer
Jul,62.0,1979,Russia,RUS,summer
Aug,65.8,1979,Russia,RUS,summer
Sep,47.0,1979,Russia,RUS,autumn
Oct,36.5,1979,Russia,RUS,autumn
Nov,32.1,1979,Russia,RUS,autumn
Dec,28.6,1979,Russia,RUS,winter
Jan,19.9,1980,Russia,RUS,winter
Feb,16.4,1980,Russia,RUS,winter
Mar,12.2,1980,Russia,RUS,spring
Apr,19.8,1980,Russia,RUS,spring
May,35.8,1980,Russia,RUS,spring
Jun,49.5,1980,Russia,RUS,summer
Jul,67.1,1980,Russia,RUS,summer
Aug,57.8,1980,Russia,RUS,summer
Sep,44.8,1980,Russia,RUS,autumn
Oct,31.7,1980,Russia,RUS,autumn
Nov,34.1,1980,Russia,RUS,autumn
Dec,29.4,1980,Russia,RUS,winter
Jan,22.4,1981,Russia,RUS,winter
Feb,15.0,1981,Russia,RUS,winter
Mar,19.7,1981,Russia,RUS,spring
Apr,24.8,1981,Russia,RUS,spring
May,32.9,1981,Russia,RUS,spring
Jun,51.0,1981,Russia,RUS,summer
Jul,66.9,1981,Russia,RUS,summer
Aug,59.3,1981,Russia,RUS,summer
Sep,45.2,1981,Russia,RUS,autumn
Oct,39.0,1981,Russia,RUS,autumn
Nov,26.1,1981,Russia,RUS,autumn
Dec,28.3,1981,Russia,RUS,winter
Jan,24.0,1982,Russia,RUS,winter
Feb,15.5,1982,Russia,RUS,winter
Mar,15.2,1982,Russia,RUS,spring
Apr,29.0,1982,Russia,RUS,spring
May,36.1,1982,Russia,RUS,spring
Jun,50.8,1982,Russia,RUS,summer
Jul,62.1,1982,Russia,RUS,summer
Aug,63.9,1982,Russia,RUS,summer
Sep,46.3,1982,Russia,RUS,autumn
Oct,38.9,1982,Russia,RUS,autumn
Nov,30.1,1982,Russia,RUS,autumn
Dec,29.7,1982,Russia,RUS,winter
Jan,25.2,1983,Russia,RUS,winter
Feb,16.5,1983,Russia,RUS,winter
Mar,18.2,1983,Russia,RUS,spring
Apr,26.1,1983,Russia,RUS,spring
May,32.8,1983,Russia,RUS,spring
Jun,45.8,1983,Russia,RUS,summer
Jul,63.5,1983,Russia,RUS,summer
Aug,63.2,1983,Russia,RUS,summer
Sep,49.4,1983,Russia,RUS,autumn
Oct,38.3,1983,Russia,RUS,autumn
Nov,34.1,1983,Russia,RUS,autumn
Dec,28.3,1983,Russia,RUS,winter
Jan,20.1,1984,Russia,RUS,winter
Feb,12.8,1984,Russia,RUS,winter
Mar,13.2,1984,Russia,RUS,spring
Apr,19.0,1984,Russia,RUS,spring
May,29.7,1984,Russia,RUS,spring
Jun,54.2,1984,Russia,RUS,summer
Jul,67.7,1984,Russia,RUS,summer
Aug,64.4,1984,Russia,RUS,summer
Sep,46.3,1984,Russia,RUS,autumn
Oct,41.3,1984,Russia,RUS,autumn
Nov,27.1,1984,Russia,RUS,autumn
Dec,24.4,1984,Russia,RUS,winter
Jan,21.8,1985,Russia,RUS,winter
Feb,16.0,1985,Russia,RUS,winter
Mar,15.5,1985,Russia,RUS,spring
Apr,25.6,1985,Russia,RUS,spring
May,32.8,1985,Russia,RUS,spring
Jun,49.5,1985,Russia,RUS,summer
Jul,61.9,1985,Russia,RUS,summer
Aug,64.1,1985,Russia,RUS,summer
Sep,44.4,1985,Russia,RUS,autumn
Oct,35.4,1985,Russia,RUS,autumn
Nov,31.7,1985,Russia,RUS,autumn
Dec,25.3,1985,Russia,RUS,winter
Jan,21.6,1986,Russia,RUS,winter
Feb,16.1,1986,Russia,RUS,winter
Mar,15.7,1986,Russia,RUS,spring
Apr,24.3,1986,Russia,RUS,spring
May,30.9,1986,Russia,RUS,spring
Jun,46.8,1986,Russia,RUS,summer
Jul,61.3,1986,Russia,RUS,summer
Aug,63.9,1986,Russia,RUS,summer
Sep,49.3,1986,Russia,RUS,autumn
Oct,32.2,1986,Russia,RUS,autumn
Nov,27.9,1986,Russia,RUS,autumn
Dec,22.0,1986,Russia,RUS,winter
Jan,22.2,1987,Russia,RUS,winter
Feb,16.7,1987,Russia,RUS,winter
Mar,14.4,1987,Russia,RUS,spring
Apr,22.9,1987,Russia,RUS,spring
May,34.3,1987,Russia,RUS,spring
Jun,51.1,1987,Russia,RUS,summer
Jul,62.9,1987,Russia,RUS,summer
Aug,58.6,1987,Russia,RUS,summer
Sep,48.7,1987,Russia,RUS,autumn
Oct,29.1,1987,Russia,RUS,autumn
Nov,24.1,1987,Russia,RUS,autumn
Dec,26.6,1987,Russia,RUS,winter
Jan,22.0,1988,Russia,RUS,winter
Feb,15.1,1988,Russia,RUS,winter
Mar,14.4,1988,Russia,RUS,spring
Apr,26.8,1988,Russia,RUS,spring
May,27.2,1988,Russia,RUS,spring
Jun,53.1,1988,Russia,RUS,summer
Jul,65.4,1988,Russia,RUS,summer
Aug,68.9,1988,Russia,RUS,summer
Sep,43.8,1988,Russia,RUS,autumn
Oct,35.1,1988,Russia,RUS,autumn
Nov,30.4,1988,Russia,RUS,autumn
Dec,27.2,1988,Russia,RUS,winter
Jan,22.0,1989,Russia,RUS,winter
Feb,19.9,1989,Russia,RUS,winter
Mar,20.9,1989,Russia,RUS,spring
Apr,21.2,1989,Russia,RUS,spring
May,34.7,1989,Russia,RUS,spring
Jun,50.8,1989,Russia,RUS,summer
Jul,69.6,1989,Russia,RUS,summer
Aug,63.7,1989,Russia,RUS,summer
Sep,44.6,1989,Russia,RUS,autumn
Oct,44.3,1989,Russia,RUS,autumn
Nov,29.9,1989,Russia,RUS,autumn
Dec,26.9,1989,Russia,RUS,winter
Jan,19.5,1990,Russia,RUS,winter
Feb,19.9,1990,Russia,RUS,winter
Mar,23.3,1990,Russia,RUS,spring
Apr,23.7,1990,Russia,RUS,spring
May,40.5,1990,Russia,RUS,spring
Jun,53.4,1990,Russia,RUS,summer
Jul,66.6,1990,Russia,RUS,summer
Aug,62.5,1990,Russia,RUS,summer
Sep,47.8,1990,Russia,RUS,autumn
Oct,40.9,1990,Russia,RUS,autumn
Nov,36.7,1990,Russia,RUS,autumn
Dec,25.5,1990,Russia,RUS,winter
Jan,21.1,1991,Russia,RUS,winter
Feb,16.0,1991,Russia,RUS,winter
Mar,16.4,1991,Russia,RUS,spring
Apr,22.3,1991,Russia,RUS,spring
May,34.3,1991,Russia,RUS,spring
Jun,54.9,1991,Russia,RUS,summer
Jul,59.9,1991,Russia,RUS,summer
Aug,60.7,1991,Russia,RUS,summer
Sep,42.7,1991,Russia,RUS,autumn
Oct,42.2,1991,Russia,RUS,autumn
Nov,29.7,1991,Russia,RUS,autumn
Dec,23.2,1991,Russia,RUS,winter
Jan,22.6,1992,Russia,RUS,winter
Feb,18.8,1992,Russia,RUS,winter
Mar,17.5,1992,Russia,RUS,spring
Apr,26.2,1992,Russia,RUS,spring
May,30.8,1992,Russia,RUS,spring
Jun,46.6,1992,Russia,RUS,summer
Jul,60.6,1992,Russia,RUS,summer
Aug,57.9,1992,Russia,RUS,summer
Sep,41.6,1992,Russia,RUS,autumn
Oct,40.7,1992,Russia,RUS,autumn
Nov,33.6,1992,Russia,RUS,autumn
Dec,24.2,1992,Russia,RUS,winter
Jan,23.5,1993,Russia,RUS,winter
Feb,17.7,1993,Russia,RUS,winter
Mar,17.1,1993,Russia,RUS,spring
Apr,21.3,1993,Russia,RUS,spring
May,32.6,1993,Russia,RUS,spring
Jun,50.3,1993,Russia,RUS,summer
Jul,61.7,1993,Russia,RUS,summer
Aug,65.8,1993,Russia,RUS,summer
Sep,49.0,1993,Russia,RUS,autumn
Oct,36.0,1993,Russia,RUS,autumn
Nov,20.9,1993,Russia,RUS,autumn
Dec,25.1,1993,Russia,RUS,winter
Jan,22.1,1994,Russia,RUS,winter
Feb,14.9,1994,Russia,RUS,winter
Mar,19.0,1994,Russia,RUS,spring
Apr,20.8,1994,Russia,RUS,spring
May,41.1,1994,Russia,RUS,spring
Jun,53.2,1994,Russia,RUS,summer
Jul,66.0,1994,Russia,RUS,summer
Aug,59.9,1994,Russia,RUS,summer
Sep,48.0,1994,Russia,RUS,autumn
Oct,35.8,1994,Russia,RUS,autumn
Nov,34.2,1994,Russia,RUS,autumn
Dec,20.4,1994,Russia,RUS,winter
Jan,23.5,1995,Russia,RUS,winter
Feb,20.3,1995,Russia,RUS,winter
Mar,21.0,1995,Russia,RUS,spring
Apr,22.0,1995,Russia,RUS,spring
May,36.1,1995,Russia,RUS,spring
Jun,48.5,1995,Russia,RUS,summer
Jul,63.3,1995,Russia,RUS,summer
Aug,63.8,1995,Russia,RUS,summer
Sep,45.5,1995,Russia,RUS,autumn
Oct,37.7,1995,Russia,RUS,autumn
Nov,36.4,1995,Russia,RUS,autumn
Dec,23.9,1995,Russia,RUS,winter
Jan,19.7,1996,Russia,RUS,winter
Feb,16.7,1996,Russia,RUS,winter
Mar,13.2,1996,Russia,RUS,spring
Apr,17.9,1996,Russia,RUS,spring
May,33.7,1996,Russia,RUS,spring
Jun,54.4,1996,Russia,RUS,summer
Jul,62.3,1996,Russia,RUS,summer
Aug,60.0,1996,Russia,RUS,summer
Sep,48.3,1996,Russia,RUS,autumn
Oct,33.9,1996,Russia,RUS,autumn
Nov,30.4,1996,Russia,RUS,autumn
Dec,28.5,1996,Russia,RUS,winter
Jan,21.8,1997,Russia,RUS,winter
Feb,18.9,1997,Russia,RUS,winter
Mar,21.6,1997,Russia,RUS,spring
Apr,25.1,1997,Russia,RUS,spring
May,39.1,1997,Russia,RUS,spring
Jun,53.2,1997,Russia,RUS,summer
Jul,58.7,1997,Russia,RUS,summer
Aug,64.1,1997,Russia,RUS,summer
Sep,41.9,1997,Russia,RUS,autumn
Oct,45.3,1997,Russia,RUS,autumn
Nov,29.4,1997,Russia,RUS,autumn
Dec,23.8,1997,Russia,RUS,winter
Jan,20.1,1998,Russia,RUS,winter
Feb,19.1,1998,Russia,RUS,winter
Mar,20.3,1998,Russia,RUS,spring
