month,rainfall_mm,year,country,iso3,season
Mar,121.7,2006,United Kingdom,GBR,spring
Apr,57.0,2006,United Kingdom,GBR,spring
May,117.6,2006,United Kingdom,GBR,spring
Jun,40.1,2006,United Kingdom,GBR,summer
Jul,51.1,2006,United Kingdom,GBR,summer
Aug,92.0,2006,United Kingdom,GBR,summer
Sep,111.3,2006,United Kingdom,GBR,autumn
Oct,160.6,2006,United Kingdom,GBR,autumn
Nov,142.9,2006,United Kingdom,GBR,autumn
Dec,152.2,2006,United Kingdom,GBR,winter
Jan,136.3,2007,United Kingdom,GBR,winter
Feb,122.1,2007,United Kingdom,GBR,winter
Mar,80.6,2007,United Kingdom,GBR,spring
Apr,22.4,2007,United Kingdom,GBR,spring
May,114.1,2007,United Kingdom,GBR,spring
Jun,131.1,2007,United Kingdom,GBR,summer
Jul,146.4,2007,United Kingdom,GBR,summer
Aug,91.5,2007,United Kingdom,GBR,summer
Sep,65.4,2007,United Kingdom,GBR,autumn
Oct,61.4,2007,United Kingdom,GBR,autumn
Nov,113.0,2007,United Kingdom,GBR,autumn
Dec,112.9,2007,United Kingdom,GBR,winter
Jan,194.6,2008,United Kingdom,GBR,winter
Feb,62.8,2008,United Kingdom,GBR,winter
Mar,126.5,2008,United Kingdom,GBR,spring
Apr,78.6,2008,United Kingdom,GBR,spring
May,49.1,2008,United Kingdom,GBR,spring
Jun,89.2,2008,United Kingdom,GBR,summer
Jul,110.5,2008,United Kingdom,GBR,summer
Aug,146.3,2008,United Kingdom,GBR,summer
Sep,111.7,2008,United Kingdom,GBR,autumn
Oct,144.7,2008,United Kingdom,GBR,autumn
Nov,106.3,2008,United Kingdom,GBR,autumn
Dec,95.1,2008,United Kingdom,GBR,winter
Jan,117.6,2009,United Kingdom,GBR,winter
Feb,74.5,2009,United Kingdom,GBR,winter
Mar,69.2,2009,United Kingdom,GBR,spring
Apr,68.2,2009,United Kingdom,GBR,spring
May,76.9,2009,United Kingdom,GBR,spring
Jun,64.9,2009,United Kingdom,GBR,summer
Jul,134.3,2009,United Kingdom,GBR,summer
Aug,116.6,2009,United Kingdom,GBR,summer
Sep,73.5,2009,United Kingdom,GBR,autumn
Oct,126.9,2009,United Kingdom,GBR,autumn
Nov,232.3,2009,United Kingdom,GBR,autumn
Dec,125.1,2009,United Kingdom,GBR,winter
Jan,90.8,2010,United Kingdom,GBR,winter
Feb,94.5,2010,United Kingdom,GBR,winter
Mar,91.9,2010,United Kingdom,GBR,spring
Apr,45.7,2010,United Kingdom,GBR,spring
May,55.0,2010,United Kingdom,GBR,spring
Jun,45.4,2010,United Kingdom,GBR,summer
Jul,120.4,2010,United Kingdom,GBR,summer
Aug,94.8,2010,United Kingdom,GBR,summer
Sep,122.9,2010,United Kingdom,GBR,autumn
Oct,100.4,2010,United Kingdom,GBR,autumn
Nov,131.6,2010,United Kingdom,GBR,autumn
Dec,60.8,2010,United Kingdom,GBR,winter
Jan,100.6,2011,United Kingdom,GBR,winter
Feb,118.7,2011,United Kingdom,GBR,winter
Mar,62.3,2011,United Kingdom,GBR,spring
Apr,32.0,2011,United Kingdom,GBR,spring
May,86.4,2011,United Kingdom,GBR,spring
Jun,92.6,2011,United Kingdom,GBR,summer
Jul,80.0,2011,United Kingdom,GBR,summer
Aug,110.5,2011,United Kingdom,GBR,summer
Sep,103.6,2011,United Kingdom,GBR,autumn
Oct,124.1,2011,United Kingdom,GBR,autumn
Nov,88.1,2011,United Kingdom,GBR,autumn
Dec,156.8,2011,United Kingdom,GBR,winter
Jan,104.0,2012,United Kingdom,GBR,winter
Feb,52.6,2012,United Kingdom,GBR,winter
Mar,39.4,2012,United Kingdom,GBR,spring
Apr,128.7,2012,United Kingdom,GBR,spring
May,65.5,2012,United Kingdom,GBR,spring
Jun,150.3,2012,United Kingdom,GBR,summer
Jul,122.6,2012,United Kingdom,GBR,summer
Aug,112.6,2012,United Kingdom,GBR,summer
Sep,120.0,2012,United Kingdom,GBR,autumn
Oct,152.1,2012,United Kingdom,GBR,autumn
Nov,143.1,2012,United Kingdom,GBR,autumn
Dec,193.2,2012,United Kingdom,GBR,winter
Jan,120.2,2013,United Kingdom,GBR,winter
Feb,69.1,2013,United Kingdom,GBR,winter
Mar,88.0,2013,United Kingdom,GBR,spring
Apr,57.1,2013,United Kingdom,GBR,spring
May,89.7,2013,United Kingdom,GBR,spring
Jun,51.1,2013,United Kingdom,GBR,summer
Jul,69.6,2013,United Kingdom,GBR,summer
Aug,74.5,2013,United Kingdom,GBR,summer
Sep,75.0,2013,United Kingdom,GBR,autumn
Oct,169.7,2013,United Kingdom,GBR,autumn
Nov,97.4,2013,United Kingdom,GBR,autumn
Dec,180.1,2013,United Kingdom,GBR,winter
Jan,203.0,2014,United Kingdom,GBR,winter
Feb,168.3,2014,United Kingdom,GBR,winter
Mar,79.9,2014,United Kingdom,GBR,spring
Apr,67.5,2014,United Kingdom,GBR,spring
May,106.4,2014,United Kingdom,GBR,spring
Jun,59.4,2014,United Kingdom,GBR,summer
Jul,65.9,2014,United Kingdom,GBR,summer
Aug,143.7,2014,United Kingdom,GBR,summer
Sep,28.0,2014,United Kingdom,GBR,autumn
Oct,178.7,2014,United Kingdom,GBR,autumn
Nov,157.8,2014,United Kingdom,GBR,autumn
Dec,126.5,2014,United Kingdom,GBR,winter
Jan,138.0,2015,United Kingdom,GBR,winter
Feb,72.5,2015,United Kingdom,GBR,winter
Mar,86.2,2015,United Kingdom,GBR,spring
Apr,46.3,2015,United Kingdom,GBR,spring
May,112.6,2015,United Kingdom,GBR,spring
Jun,54.8,2015,United Kingdom,GBR,summer
Jul,113.2,2015,United Kingdom,GBR,summer
Aug,113.4,2015,United Kingdom,GBR,summer
Sep,72.8,2015,United Kingdom,GBR,autumn
Oct,88.3,2015,United Kingdom,GBR,autumn
Nov,172.2,2015,United Kingdom,GBR,autumn
Dec,213.0,2015,United Kingdom,GBR,winter
Jan,193.5,2016,United Kingdom,GBR,winter
Feb,109.8,2016,United Kingdom,GBR,winter
Mar,97.5,2016,United Kingdom,GBR,spring
Apr,91.3,2016,United Kingdom,GBR,spring
May,65.8,2016,United Kingdom,GBR,spring
Jun,110.3,2016,United Kingdom,GBR,summer
Jul,83.4,2016,United Kingdom,GBR,summer
Aug,76.6,2016,United Kingdom,GBR,summer
Sep,101.5,2016,United Kingdom,GBR,autumn
Oct,62.7,2016,United Kingdom,GBR,autumn
Nov,114.1,2016,United Kingdom,GBR,autumn
Dec,80.0,2016,United Kingdom,GBR,winter
Jan,83.3,2017,United Kingdom,GBR,winter
Feb,99.7,2017,United Kingdom,GBR,winter
Mar,104.0,2017,United Kingdom,GBR,spring
Apr,31.2,2017,United Kingdom,GBR,spring
May,64.0,2017,United Kingdom,GBR,spring
Jun,117.6,2017,United Kingdom,GBR,summer
Jul,102.7,2017,United Kingdom,GBR,summer
Aug,110.4,2017,United Kingdom,GBR,summer
Sep,132.9,2017,United Kingdom,GBR,autumn
Oct,91.4,2017,United Kingdom,GBR,autumn
Nov,117.7,2017,United Kingdom,GBR,autumn
Dec,124.0,2017,United Kingdom,GBR,winter
Jan,141.5,2018,United Kingdom,GBR,winter
Feb,69.8,2018,United Kingdom,GBR,winter
Mar,132.1,2018,United Kingdom,GBR,spring
Apr,89.4,2018,United Kingdom,GBR,spring
May,54.8,2018,United Kingdom,GBR,spring
Jun,35.0,2018,United Kingdom,GBR,summer
Jul,60.9,2018,United Kingdom,GBR,summer
Aug,82.9,2018,United Kingdom,GBR,summer
Sep,97.7,2018,United Kingdom,GBR,autumn
Oct,108.0,2018,United Kingdom,GBR,autumn
Nov,132.8,2018,United Kingdom,GBR,autumn
Dec,124.5,2018,United Kingdom,GBR,winter
Jan,64.3,2019,United Kingdom,GBR,winter
Feb,73.5,2019,United Kingdom,GBR,winter
Mar,124.4,2019,United Kingdom,GBR,spring
Apr,55.2,2019,United Kingdom,GBR,spring
May,69.8,2019,United Kingdom,GBR,spring
Jun,117.1,2019,United Kingdom,GBR,summer
Jul,83.5,2019,United Kingdom,GBR,summer
Aug,123.4,2019,United Kingdom,GBR,summer
Sep,132.5,2019,United Kingdom,GBR,autumn
Oct,151.5,2019,United Kingdom,GBR,autumn
Nov,156.5,2019,United Kingdom,GBR,autumn
Dec,132.8,2019,United Kingdom,GBR,winter
Jan,104.9,2020,United Kingdom,GBR,winter
Feb,201.3,2020,United Kingdom,GBR,winter
Mar,71.6,2020,United Kingdom,GBR,spring
Apr,31.9,2020,United Kingdom,GBR,spring
May,28.9,2020,United Kingdom,GBR,spring
Jun,101.7,2020,United Kingdom,GBR,summer
Jul,98.6,2020,United Kingdom,GBR,summer
Aug,127.2,2020,United Kingdom,GBR,summer
Sep,83.1,2020,United Kingdom,GBR,autumn
Oct,208.6,2020,United Kingdom,GBR,autumn
Nov,94.4,2020,United Kingdom,GBR,autumn
Dec,186.5,2020,United Kingdom,GBR,winter
