month,rainfall_mm,year,country,iso3,season
Dec,67.7,1997,Germany,DEU,winter
Jan,52.3,1998,Germany,DEU,winter
Feb,20.2,1998,Germany,DEU,winter
Mar,57.0,1998,Germany,DEU,spring
Apr,68.1,1998,Germany,DEU,spring
May,40.9,1998,Germany,DEU,spring
Jun,92.0,1998,Germany,DEU,summer
Jul,75.4,1998,Germany,DEU,summer
Aug,58.7,1998,Germany,DEU,summer
Sep,91.8,1998,Germany,DEU,autumn
Oct,126.7,1998,Germany,DEU,autumn
Nov,59.4,1998,Germany,DEU,autumn
Dec,47.3,1998,Germany,DEU,winter
Jan,54.3,1999,Germany,DEU,winter
Feb,61.4,1999,Germany,DEU,winter
Mar,57.3,1999,Germany,DEU,spring
Apr,54.2,1999,Germany,DEU,spring
May,71.5,1999,Germany,DEU,spring
Jun,78.5,1999,Germany,DEU,summer
Jul,69.0,1999,Germany,DEU,summer
Aug,68.1,1999,Germany,DEU,summer
Sep,49.0,1999,Germany,DEU,autumn
Oct,39.6,1999,Germany,DEU,autumn
Nov,47.3,1999,Germany,DEU,autumn
Dec,99.2,1999,Germany,DEU,winter
Jan,44.4,2000,Germany,DEU,winter
Feb,65.7,2000,Germany,DEU,winter
Mar,79.0,2000,Germany,DEU,spring
Apr,37.3,2000,Germany,DEU,spring
May,64.1,2000,Germany,DEU,spring
Jun,52.0,2000,Germany,DEU,summer
Jul,100.7,2000,Germany,DEU,summer
Aug,69.1,2000,Germany,DEU,summer
Sep,72.8,2000,Germany,DEU,autumn
Oct,55.7,2000,Germany,DEU,autumn
Nov,52.6,2000,Germany,DEU,autumn
Dec,43.2,2000,Germany,DEU,winter
Jan,50.6,2001,Germany,DEU,winter
Feb,46.2,2001,Germany,DEU,winter
Mar,89.3,2001,Germany,DEU,spring
Apr,67.3,2001,Germany,DEU,spring
May,41.2,2001,Germany,DEU,spring
Jun,81.4,2001,Germany,DEU,summer
Jul,72.1,2001,Germany,DEU,summer
Aug,65.7,2001,Germany,DEU,summer
Sep,109.6,2001,Germany,DEU,autumn
Oct,43.1,2001,Germany,DEU,autumn
Nov,67.3,2001,Germany,DEU,autumn
Dec,58.9,2001,Germany,DEU,winter
Jan,38.4,2002,Germany,DEU,winter
Feb,83.7,2002,Germany,DEU,winter
Mar,55.1,2002,Germany,DEU,spring
Apr,45.5,2002,Germany,DEU,spring
May,75.0,2002,Germany,DEU,spring
Jun,75.3,2002,Germany,DEU,summer
Jul,103.0,2002,Germany,DEU,summer
Aug,106.6,2002,Germany,DEU,summer
Sep,55.0,2002,Germany,DEU,autumn
Oct,90.3,2002,Germany,DEU,autumn
Nov,96.0,2002,Germany,DEU,autumn
Dec,56.1,2002,Germany,DEU,winter
Jan,63.8,2003,Germany,DEU,winter
Feb,15.3,2003,Germany,DEU,winter
Mar,23.2,2003,Germany,DEU,spring
Apr,36.2,2003,Germany,DEU,spring
May,62.1,2003,Germany,DEU,spring
Jun,60.5,2003,Germany,DEU,summer
Jul,65.2,2003,Germany,DEU,summer
Aug,31.9,2003,Germany,DEU,summer
Sep,43.0,2003,Germany,DEU,autumn
Oct,67.6,2003,Germany,DEU,autumn
Nov,37.8,2003,Germany,DEU,autumn
Dec,48.0,2003,Germany,DEU,winter
Jan,86.0,2004,Germany,DEU,winter
Feb,42.4,2004,Germany,DEU,winter
Mar,33.9,2004,Germany,DEU,spring
Apr,35.3,2004,Germany,DEU,spring
May,61.6,2004,Germany,DEU,spring
Jun,72.1,2004,Germany,DEU,summer
Jul,96.2,2004,Germany,DEU,summer
Aug,79.2,2004,Germany,DEU,summer
Sep,51.2,2004,Germany,DEU,autumn
