month,rainfall_mm,year,country,iso3,season
Dec,17.7,1986,India,IND,winter
Jan,10.8,1987,India,IND,winter
Feb,11.5,1987,India,IND,winter
Mar,21.1,1987,India,IND,spring
Apr,33.9,1987,India,IND,spring
May,45.5,1987,India,IND,spring
Jun,117.4,1987,India,IND,summer
Jul,196.6,1987,India,IND,summer
Aug,258.8,1987,India,IND,summer
Sep,119.3,1987,India,IND,autumn
Oct,79.8,1987,India,IND,autumn
Nov,26.9,1987,India,IND,autumn
Dec,24.8,1987,India,IND,winter
Jan,4.6,1988,India,IND,winter
Feb,12.7,1988,India,IND,winter
Mar,23.4,1988,India,IND,spring
Apr,38.9,1988,India,IND,spring
May,55.2,1988,India,IND,spring
Jun,159.8,1988,India,IND,summer
Jul,325.4,1988,India,IND,summer
Aug,268.8,1988,India,IND,summer
Sep,217.3,1988,India,IND,autumn
Oct,45.2,1988,India,IND,autumn
Nov,20.9,1988,India,IND,autumn
Dec,15.7,1988,India,IND,winter
Jan,13.2,1989,India,IND,winter
Feb,6.7,1989,India,IND,winter
Mar,20.3,1989,India,IND,spring
Apr,19.3,1989,India,IND,spring
May,43.8,1989,India,IND,spring
Jun,146.1,1989,India,IND,summer
Jul,274.4,1989,India,IND,summer
Aug,220.5,1989,India,IND,summer
Sep,151.8,1989,India,IND,autumn
Oct,55.2,1989,India,IND,autumn
Nov,15.7,1989,India,IND,autumn
Dec,9.9,1989,India,IND,winter
Jan,6.0,1990,India,IND,winter
Feb,30.0,1990,India,IND,winter
Mar,27.7,1990,India,IND,spring
Apr,30.3,1990,India,IND,spring
May,81.9,1990,India,IND,spring
Jun,174.9,1990,India,IND,summer
Jul,267.7,1990,India,IND,summer
Aug,284.6,1990,India,IND,summer
Sep,166.0,1990,India,IND,autumn
Oct,80.7,1990,India,IND,autumn
Nov,25.2,1990,India,IND,autumn
Dec,14.3,1990,India,IND,winter
Jan,11.7,1991,India,IND,winter
Feb,12.8,1991,India,IND,winter
Mar,14.4,1991,India,IND,spring
Apr,31.5,1991,India,IND,spring
May,49.8,1991,India,IND,spring
Jun,169.4,1991,India,IND,summer
Jul,229.9,1991,India,IND,summer
Aug,222.0,1991,India,IND,summer
Sep,135.3,1991,India,IND,autumn
Oct,61.5,1991,India,IND,autumn
Nov,30.2,1991,India,IND,autumn
Dec,12.0,1991,India,IND,winter
Jan,12.8,1992,India,IND,winter
Feb,15.0,1992,India,IND,winter
Mar,11.9,1992,India,IND,spring
Apr,16.1,1992,India,IND,spring
May,48.9,1992,India,IND,spring
Jun,100.2,1992,India,IND,summer
Jul,200.8,1992,India,IND,summer
Aug,236.9,1992,India,IND,summer
Sep,166.6,1992,India,IND,autumn
Oct,62.9,1992,India,IND,autumn
Nov,34.5,1992,India,IND,autumn
Dec,4.1,1992,India,IND,winter
Jan,7.3,1993,India,IND,winter
Feb,13.5,1993,India,IND,winter
Mar,21.0,1993,India,IND,spring
Apr,23.8,1993,India,IND,spring
May,59.2,1993,India,IND,spring
Jun,145.3,1993,India,IND,summer
Jul,262.9,1993,India,IND,summer
Aug,181.8,1993,India,IND,summer
Sep,180.9,1993,India,IND,autumn
Oct,75.7,1993,India,IND,autumn
Nov,23.4,1993,India,IND,autumn
Dec,14.0,1993,India,IND,winter
Jan,20.1,1994,India,IND,winter
Feb,17.1,1994,India,IND,winter
Mar,14.3,1994,India,IND,spring
Apr,35.1,1994,India,IND,spring
