month,rainfall_mm,year,country,iso3,season
Jul,2.8,1988,Egypt,EGY,summer
Aug,3.5,1988,Egypt,EGY,summer
Sep,1.8,1988,Egypt,EGY,autumn
Oct,2.2,1988,Egypt,EGY,autumn
Nov,1.6,1988,Egypt,EGY,autumn
Dec,11.7,1988,Egypt,EGY,winter
Jan,7.9,1989,Egypt,EGY,winter
Feb,5.7,1989,Egypt,EGY,winter
Mar,4.7,1989,Egypt,EGY,spring
Apr,1.5,1989,Egypt,EGY,spring
May,2.4,1989,Egypt,EGY,spring
Jun,2.1,1989,Egypt,EGY,summer
Jul,2.8,1989,Egypt,EGY,summer
Aug,2.5,1989,Egypt,EGY,summer
Sep,1.3,1989,Egypt,EGY,autumn
Oct,4.8,1989,Egypt,EGY,autumn
Nov,1.6,1989,Egypt,EGY,autumn
Dec,2.1,1989,Egypt,EGY,winter
Jan,6.2,1990,Egypt,EGY,winter
Feb,5.7,1990,Egypt,EGY,winter
Mar,4.7,1990,Egypt,EGY,spring
Apr,2.7,1990,Egypt,EGY,spring
May,2.1,1990,Egypt,EGY,spring
Jun,1.8,1990,Egypt,EGY,summer
Jul,2.8,1990,Egypt,EGY,summer
Aug,2.5,1990,Egypt,EGY,summer
Sep,1.3,1990,Egypt,EGY,autumn
Oct,1.7,1990,Egypt,EGY,autumn
Nov,0.9,1990,Egypt,EGY,autumn
Dec,3.0,1990,Egypt,EGY,winter
Jan,6.1,1991,Egypt,EGY,winter
Feb,4.2,1991,Egypt,EGY,winter
Mar,8.8,1991,Egypt,EGY,spring
Apr,3.3,1991,Egypt,EGY,spring
May,1.5,1991,Egypt,EGY,spring
Jun,1.8,1991,Egypt,EGY,summer
Jul,2.8,1991,Egypt,EGY,summer
Aug,2.6,1991,Egypt,EGY,summer
Sep,1.6,1991,Egypt,EGY,autumn
Oct,2.2,1991,Egypt,EGY,autumn
Nov,3.6,1991,Egypt,EGY,autumn
Dec,7.6,1991,Egypt,EGY,winter
Jan,7.1,1992,Egypt,EGY,winter
Feb,8.0,1992,Egypt,EGY,winter
Mar,0.9,1992,Egypt,EGY,spring
Apr,1.5,1992,Egypt,EGY,spring
May,1.4,1992,Egypt,EGY,spring
Jun,2.1,1992,Egypt,EGY,summer
Jul,2.8,1992,Egypt,EGY,summer
Aug,2.6,1992,Egypt,EGY,summer
Sep,1.3,1992,Egypt,EGY,autumn
Oct,0.5,1992,Egypt,EGY,autumn
Nov,1.8,1992,Egypt,EGY,autumn
Dec,5.8,1992,Egypt,EGY,winter
Jan,3.7,1993,Egypt,EGY,winter
Feb,5.0,1993,Egypt,EGY,winter
Mar,1.4,1993,Egypt,EGY,spring
Apr,0.8,1993,Egypt,EGY,spring
May,15.0,1993,Egypt,EGY,spring
Jun,1.8,1993,Egypt,EGY,summer
Jul,2.8,1993,Egypt,EGY,summer
Aug,2.5,1993,Egypt,EGY,summer
Sep,1.3,1993,Egypt,EGY,autumn
Oct,4.6,1993,Egypt,EGY,autumn
Nov,0.8,1993,Egypt,EGY,autumn
Dec,3.9,1993,Egypt,EGY,winter
Jan,7.5,1994,Egypt,EGY,winter
Feb,1.3,1994,Egypt,EGY,winter
Mar,4.1,1994,Egypt,EGY,spring
Apr,1.1,1994,Egypt,EGY,spring
May,1.2,1994,Egypt,EGY,spring
Jun,1.8,1994,Egypt,EGY,summer
Jul,3.0,1994,Egypt,EGY,summer
Aug,2.5,1994,Egypt,EGY,summer
Sep,1.6,1994,Egypt,EGY,autumn
Oct,4.9,1994,Egypt,EGY,autumn
Nov,11.4,1994,Egypt,EGY,autumn
Dec,4.1,1994,Egypt,EGY,winter
Jan,1.2,1995,Egypt,EGY,winter
Feb,5.4,1995,Egypt,EGY,winter
Mar,1.9,1995,Egypt,EGY,spring
Apr,2.5,1995,Egypt,EGY,spring
May,1.4,1995,Egypt,EGY,spring
