month,rainfall_mm,year,country,iso3,season
Jul,54.1,1997,France,FRA,summer
Aug,77.4,1997,France,FRA,summer
Sep,23.5,1997,France,FRA,autumn
Oct,50.7,1997,France,FRA,autumn
Nov,113.5,1997,France,FRA,autumn
Dec,99.5,1997,France,FRA,winter
Jan,83.5,1998,France,FRA,winter
Feb,18.6,1998,France,FRA,winter
Mar,33.9,1998,France,FRA,spring
Apr,143.1,1998,France,FRA,spring
May,50.6,1998,France,FRA,spring
Jun,55.2,1998,France,FRA,summer
Jul,43.0,1998,France,FRA,summer
Aug,36.0,1998,France,FRA,summer
Sep,119.2,1998,France,FRA,autumn
Oct,108.2,1998,France,FRA,autumn
Nov,55.3,1998,France,FRA,autumn
Dec,66.3,1998,France,FRA,winter
Jan,85.9,1999,France,FRA,winter
Feb,61.8,1999,France,FRA,winter
Mar,63.8,1999,France,FRA,spring
Apr,85.0,1999,France,FRA,spring
May,81.1,1999,France,FRA,spring
Jun,58.8,1999,France,FRA,summer
Jul,56.3,1999,France,FRA,summer
Aug,72.2,1999,France,FRA,summer
Sep,122.9,1999,France,FRA,autumn
Oct,92.4,1999,France,FRA,autumn
Nov,76.3,1999,France,FRA,autumn
Dec,130.8,1999,France,FRA,winter
Jan,24.1,2000,France,FRA,winter
Feb,67.6,2000,France,FRA,winter
Mar,45.8,2000,France,FRA,spring
Apr,100.8,2000,France,FRA,spring
May,78.8,2000,France,FRA,spring
Jun,55.7,2000,France,FRA,summer
Jul,100.7,2000,France,FRA,summer
Aug,53.5,2000,France,FRA,summer
Sep,68.3,2000,France,FRA,autumn
Oct,130.8,2000,France,FRA,autumn
Nov,141.1,2000,France,FRA,autumn
Dec,88.0,2000,France,FRA,winter
Jan,102.7,2001,France,FRA,winter
Feb,46.3,2001,France,FRA,winter
Mar,137.9,2001,France,FRA,spring
Apr,91.7,2001,France,FRA,spring
May,61.4,2001,France,FRA,spring
Jun,46.1,2001,France,FRA,summer
Jul,100.0,2001,France,FRA,summer
Aug,57.6,2001,France,FRA,summer
Sep,74.9,2001,France,FRA,autumn
Oct,86.3,2001,France,FRA,autumn
Nov,54.5,2001,France,FRA,autumn
Dec,37.6,2001,France,FRA,winter
Jan,39.6,2002,France,FRA,winter
Feb,85.5,2002,France,FRA,winter
Mar,50.9,2002,France,FRA,spring
Apr,36.9,2002,France,FRA,spring
May,105.5,2002,France,FRA,spring
Jun,64.5,2002,France,FRA,summer
Jul,72.2,2002,France,FRA,summer
Aug,92.1,2002,France,FRA,summer
Sep,63.4,2002,France,FRA,autumn
Oct,94.1,2002,France,FRA,autumn
Nov,146.0,2002,France,FRA,autumn
Dec,91.6,2002,France,FRA,winter
Jan,77.6,2003,France,FRA,winter
Feb,41.9,2003,France,FRA,winter
Mar,28.8,2003,France,FRA,spring
Apr,50.6,2003,France,FRA,spring
May,61.6,2003,France,FRA,spring
Jun,46.0,2003,France,FRA,summer
Jul,47.6,2003,France,FRA,summer
Aug,40.3,2003,France,FRA,summer
Sep,52.8,2003,France,FRA,autumn
Oct,106.7,2003,France,FRA,autumn
Nov,83.8,2003,France,FRA,autumn
Dec,81.9,2003,France,FRA,winter
Jan,118.7,2004,France,FRA,winter
Feb,37.1,2004,France,FRA,winter
Mar,48.3,2004,France,FRA,spring
Apr,68.7,2004,France,FRA,spring
May,53.8,2004,France,FRA,spring
Jun,30.2,2004,France,FRA,summer
Jul,55.3,2004,France,FRA,summer
Aug,108.4,2004,France,FRA,summer
Sep,30.8,2004,France,FRA,autumn
Oct,124.9,2004,France,FRA,autumn
Nov,44.5,2004,France,FRA,autumn
Dec,64.5,2004,France,FRA,winter
Jan,41.6,2005,France,FRA,winter
Feb,36.8,2005,France,FRA,winter
Mar,40.3,2005,France,FRA,spring
Apr,90.2,2005,France,FRA,spring
May,63.0,2005,France,FRA,spring
Jun,43.6,2005,France,FRA,summer
Jul,51.9,2005,France,FRA,summer
Aug,42.1,2005,France,FRA,summer
Sep,61.6,2005,France,FRA,autumn
Oct,74.2,2005,France,FRA,autumn
Nov,69.6,2005,France,FRA,autumn
Dec,59.0,2005,France,FRA,winter
Jan,50.8,2006,France,FRA,winter
Feb,54.5,2006,France,FRA,winter
Mar,105.2,2006,France,FRA,spring
Apr,44.3,2006,France,FRA,spring
May,78.5,2006,France,FRA,spring
Jun,33.2,2006,France,FRA,summer
Jul,58.1,2006,France,FRA,summer
Aug,84.0,2006,France,FRA,summer
Sep,88.9,2006,France,FRA,autumn
Oct,81.6,2006,France,FRA,autumn
Nov,67.6,2006,France,FRA,autumn
Dec,70.0,2006,France,FRA,winter
Jan,55.0,2007,France,FRA,winter
Feb,83.8,2007,France,FRA,winter
Mar,71.4,2007,France,FRA,spring
Apr,34.1,2007,France,FRA,spring
May,119.9,2007,France,FRA,spring
Jun,97.8,2007,France,FRA,summer
Jul,81.1,2007,France,FRA,summer
Aug,88.5,2007,France,FRA,summer
Sep,43.0,2007,France,FRA,autumn
Oct,38.6,2007,France,FRA,autumn
Nov,58.3,2007,France,FRA,autumn
Dec,60.3,2007,France,FRA,winter
Jan,81.3,2008,France,FRA,winter
Feb,37.0,2008,France,FRA,winter
Mar,82.7,2008,France,FRA,spring
Apr,92.2,2008,France,FRA,spring
May,105.3,2008,France,FRA,spring
Jun,62.9,2008,France,FRA,summer
Jul,65.3,2008,France,FRA,summer
Aug,75.0,2008,France,FRA,summer
Sep,71.5,2008,France,FRA,autumn
Oct,97.0,2008,France,FRA,autumn
Nov,88.2,2008,France,FRA,autumn
Dec,74.9,2008,France,FRA,winter
Jan,71.8,2009,France,FRA,winter
Feb,55.2,2009,France,FRA,winter
Mar,45.4,2009,France,FRA,spring
Apr,83.5,2009,France,FRA,spring
May,56.1,2009,France,FRA,spring
Jun,75.7,2009,France,FRA,summer
Jul,58.5,2009,France,FRA,summer
Aug,35.9,2009,France,FRA,summer
Sep,49.2,2009,France,FRA,autumn
Oct,54.8,2009,France,FRA,autumn
Nov,108.8,2009,France,FRA,autumn
Dec,104.0,2009,France,FRA,winter
