month,rainfall_mm,year,country,iso3,season
Oct,49.7,1981,Canada,CAN,autumn
Nov,34.1,1981,Canada,CAN,autumn
Dec,29.1,1981,Canada,CAN,winter
Jan,36.4,1982,Canada,CAN,winter
Feb,23.2,1982,Canada,CAN,winter
Mar,25.7,1982,Canada,CAN,spring
Apr,26.6,1982,Canada,CAN,spring
May,31.6,1982,Canada,CAN,spring
Jun,45.0,1982,Canada,CAN,summer
Jul,61.7,1982,Canada,CAN,summer
Aug,58.1,1982,Canada,CAN,summer
Sep,52.8,1982,Canada,CAN,autumn
Oct,40.7,1982,Canada,CAN,autumn
Nov,33.3,1982,Canada,CAN,autumn
Dec,29.9,1982,Canada,CAN,winter
Jan,27.1,1983,Canada,CAN,winter
Feb,22.3,1983,Canada,CAN,winter
Mar,28.8,1983,Canada,CAN,spring
Apr,28.2,1983,Canada,CAN,spring
May,33.7,1983,Canada,CAN,spring
Jun,48.1,1983,Canada,CAN,summer
Jul,64.7,1983,Canada,CAN,summer
Aug,49.9,1983,Canada,CAN,summer
Sep,53.5,1983,Canada,CAN,autumn
Oct,38.5,1983,Canada,CAN,autumn
Nov,40.1,1983,Canada,CAN,autumn
Dec,28.1,1983,Canada,CAN,winter
Jan,27.4,1984,Canada,CAN,winter
Feb,24.8,1984,Canada,CAN,winter
Mar,23.3,1984,Canada,CAN,spring
Apr,22.8,1984,Canada,CAN,spring
May,39.3,1984,Canada,CAN,spring
Jun,57.3,1984,Canada,CAN,summer
Jul,57.7,1984,Canada,CAN,summer
Aug,56.3,1984,Canada,CAN,summer
Sep,48.3,1984,Canada,CAN,autumn
Oct,45.8,1984,Canada,CAN,autumn
Nov,35.4,1984,Canada,CAN,autumn
Dec,30.8,1984,Canada,CAN,winter
Jan,23.2,1985,Canada,CAN,winter
Feb,25.2,1985,Canada,CAN,winter
Mar,22.1,1985,Canada,CAN,spring
Apr,25.3,1985,Canada,CAN,spring
May,32.3,1985,Canada,CAN,spring
Jun,44.0,1985,Canada,CAN,summer
Jul,56.7,1985,Canada,CAN,summer
Aug,60.5,1985,Canada,CAN,summer
Sep,54.8,1985,Canada,CAN,autumn
Oct,43.4,1985,Canada,CAN,autumn
Nov,32.6,1985,Canada,CAN,autumn
